test_mstar,z5_fit,z5_q16,z5_q84,z7_fit,z7_q16,z7_q84,z10_fit,z10_q16,z10_q84
8.64,8.76779070576495,8.73350746509201,8.79912649174459,8.78373105944655,8.73483411128411,8.83217863260548,8.92837030170405,8.76345531925772,9.08738743640089
8.65,8.77504315704825,8.7409064386709,8.80617976009436,8.78886875843828,8.74015738973954,8.83648780188487,8.92412845015718,8.76308888725832,9.08699667576015
8.66,8.78220142260132,8.74843478792994,8.81330332209017,8.79339792710021,8.74584057531068,8.84093361808373,8.92554752308992,8.76005673423041,9.08601382010237
8.67,8.78957543519993,8.75578116748402,8.82016389702106,8.79879328604459,8.75175707080768,8.84704269072061,8.92327488523693,8.76226438974416,9.08354800851811
8.68,8.79674245318014,8.76341501852238,8.82690471097652,8.80395877028071,8.75662188449505,8.85265083355693,8.92062605430703,8.76306163216848,9.08097323712528
8.69,8.80381863515286,8.77108964146929,8.83447399632101,8.80928816421847,8.76215783843164,8.85780740360943,8.91961136648903,8.7628024585978,9.08071912980882
8.7,8.81107208961138,8.77869204441909,8.84155846018148,8.81441703004014,8.7678246752495,8.86294117008682,8.91843120754876,8.76171014328254,9.07922103405099
8.71,8.81834942207006,8.78636681353417,8.84868352499385,8.81974091082074,8.77301249902042,8.86854332108054,8.91981863782757,8.76073168661799,9.07596854963379
8.72,8.82552060078313,8.79439003574129,8.8557103228259,8.82513410384296,8.77816802338668,8.87467495594663,8.91765248539549,8.75837879919554,9.0774256720521
8.73,8.83297548609738,8.80202541226927,8.86249337321699,8.83093150443432,8.78379191034165,8.87975822266261,8.916553013978,8.76076688897985,9.07496159359795
8.74,8.84032410048909,8.80949812293717,8.86995028918027,8.83638170481701,8.78914336874741,8.88619869084145,8.91570080252755,8.75872331956088,9.07447793677438
8.75,8.84753845270361,8.81703073653463,8.87731412686292,8.84278053692515,8.79458271871472,8.89126014422124,8.91558993352895,8.75817765270624,9.07397445984239
8.76,8.85445333819396,8.82480998254068,8.88454550334329,8.84822650597947,8.7996710757914,8.89711988754173,8.91493867390559,8.75919971761008,9.07355106163661
8.77,8.86191182088334,8.83232309324905,8.89195278985774,8.85440874317551,8.80457277020367,8.90385043283349,8.91507196017237,8.76095071165388,9.07316449818683
8.78,8.8696155199253,8.84003079764916,8.89938809778117,8.86074071582475,8.80970696384644,8.91082830017122,8.91336454086273,8.76453093710044,9.07402045156704
8.79,8.87721012532537,8.84763262693363,8.90685121845879,8.86761019566969,8.81663767234722,8.9172363840878,8.91434642615344,8.76493009736225,9.07541815347605
8.8,8.88492711068754,8.85526200068221,8.91437688957864,8.87382557714247,8.82255897814206,8.92279450616207,8.91443889634207,8.76486768932619,9.07568822228875
8.81,8.89217400254128,8.86268813807014,8.92186163184745,8.87977513592435,8.82881028579759,8.9282503936432,8.91557621889703,8.76373473543851,9.07741046461878
8.82,8.89965971231874,8.87061435873416,8.92942293514673,8.88583543353957,8.83493337112871,8.93480701340559,8.91676694399181,8.76569207142901,9.07832864839278
8.83,8.9072967468989,8.8782363022118,8.93708329918153,8.89176965229151,8.84132516338109,8.94069445133192,8.91823895261169,8.76849119746967,9.08038815002419
8.84,8.91497453273597,8.88580400169366,8.94458975386594,8.89827746684796,8.84768615985732,8.94671311778677,8.91916677207502,8.76991686157085,9.08065131840466
8.85,8.92265019036775,8.89358548916723,8.9523925403829,8.90491904450981,8.85450718869459,8.9524905032348,8.9209972807587,8.76987297111052,9.08484451955552
8.86,8.93026903391054,8.90136185212516,8.95985429331966,8.91121493413399,8.86148424782063,8.95943559098683,8.92239482583667,8.77217570523559,9.08612764965122
8.87,8.93786800920338,8.90908212108555,8.96708679438394,8.91797636971591,8.86846877714831,8.96634648694054,8.9234838267824,8.77359454425911,9.08954713199077
8.88,8.94543460939135,8.91644123771657,8.97468166897891,8.92496183412231,8.87519100479006,8.97335142850349,8.92590470819197,8.77265722991943,9.0905573065573
8.89,8.95314297175836,8.92412233705102,8.98203128197962,8.93203389947723,8.88252784315715,8.98091428532686,8.92698142687197,8.77242545070911,9.09103424795794
8.9,8.96083356272434,8.93217045108217,8.98981552579274,8.93857201100797,8.88979655294442,8.98762030838505,8.92961804771579,8.77353604879196,9.09261459153751
8.91,8.96856848568126,8.94028932537164,8.99725055140546,8.94532479347864,8.89681892321319,8.99497213239754,8.93171025228913,8.77279541521493,9.09356000136402
8.92,8.97623324644589,8.94811145734582,9.00481403547496,8.95221227849453,8.90427566874826,9.00197966270521,8.93428736603219,8.77589158250812,9.09689813006219
8.93,8.98392855631797,8.95627589097169,9.01285745783863,8.95962502336283,8.91030774767635,9.00939518739995,8.93619181742678,8.7788944576755,9.09744306134047
8.94,8.99177668129811,8.96400950935355,9.02057951918041,8.96648128001246,8.91726242521451,9.01675226642054,8.93807229931794,8.78125649078046,9.10037842675924
8.95,8.99962978064047,8.97144058301811,9.02828203895617,8.97372542542888,8.92446285141849,9.0238533448118,8.94117035817834,8.78491172842509,9.10191707049771
8.96,9.00755075496107,8.97946723202983,9.03570456692826,8.98087106146178,8.93275847624604,9.03070829196601,8.94268060899283,8.78791476015662,9.10271367234316
8.97,9.01529245672431,8.98707981888307,9.04345651901517,8.98831142248099,8.93983377465764,9.03843483679361,8.94400867223095,8.79044856846961,9.10739156596024
8.98,9.02301738857691,8.99475994892421,9.05114912892394,8.99577481083078,8.94734573807427,9.04599108273851,8.94660495317096,8.79168863025248,9.1091377664204
8.99,9.03091633669925,9.00264159723586,9.05897456816611,9.00302482996093,8.95488538592762,9.05420048340061,8.94990666446864,8.79398301074633,9.11303362225635
9,9.03868934714463,9.01052623278122,9.066825008198,9.01033881837877,8.96210706817346,9.06135747711802,8.95191495566013,8.79925479917417,9.11510332451502
9.01,9.04644181593081,9.01843765341141,9.07444883140443,9.01810570661871,8.96983827179631,9.06986573806625,8.95672658205871,8.80323969031291,9.11480908058286
9.02,9.05442813779488,9.02660671474669,9.08237366184032,9.02529170316242,8.97789122581305,9.07630937616828,8.96285470178557,8.80749667795084,9.11921994986936
9.03,9.06243463889313,9.03455659843021,9.09018636353373,9.0329326301964,8.98621746018694,9.0829748127728,8.96635622907655,8.81378261132083,9.1211904269749
9.04,9.07060246854875,9.0425977415999,9.09803757151692,9.03986067192154,8.993491073954,9.09038717187514,8.968824596436,8.81831920985809,9.12370548305053
9.05,9.07861245227753,9.05042746814073,9.10583844250215,9.04750956324702,9.00173795533502,9.09875392093575,8.97317515831548,8.82357774041251,9.12728987795598
9.06,9.08636028392754,9.05847194325026,9.11354892274616,9.05584083850202,9.0084887367572,9.105396319473,8.97773342476671,8.83033667100743,9.13085656990253
9.07,9.09445408497276,9.06629562524127,9.12133092291013,9.06413217222645,9.01669035413127,9.11427048976875,8.98211240323542,8.8337800591174,9.13142991382646
9.08,9.10250267420602,9.07419290931582,9.1288484625361,9.07184099053974,9.02467142103393,9.12230962503664,8.98681188164418,8.83953429245685,9.13606061973168
9.09,9.11057983997046,9.08258005529679,9.13682755262445,9.07966298363666,9.03190679103631,9.13138695044899,8.99154230629053,8.84648179598237,9.1381962944809
9.1,9.11858381793505,9.09071521103579,9.14459906984096,9.08771966918451,9.03935649860896,9.13908074166933,8.99769087265771,8.85125156835466,9.141057279742
9.11,9.1264539709518,9.09871017210473,9.15249891738293,9.09588776377056,9.0465617540135,9.14824484346994,9.00099039856372,8.85849016626795,9.14553589577013
9.12,9.13452431258171,9.1069263040243,9.16030244876657,9.10351231965655,9.05343644256951,9.15700132507077,9.00506791583141,8.86471609521679,9.15144855635312
9.13,9.14271756312359,9.11506695674912,9.16816677361671,9.11145479698784,9.06172549484921,9.16660678851776,9.00981833985328,8.87104576544845,9.1570284314446
9.14,9.15068950097,9.12335295834175,9.17616394444551,9.12052731054498,9.06940538907778,9.17553715026702,9.01559956766103,8.87811950274994,9.16172148104419
9.15,9.15879372608711,9.13114271769266,9.18451632018008,9.1280589583357,9.07767881954828,9.18418419636244,9.02153475229831,8.88508537441295,9.16543229116918
9.16,9.16690877579622,9.13909644692872,9.19252486444431,9.13586141104115,9.08538506052098,9.1926738519091,9.02634208092685,8.89193647420462,9.17084238233089
9.17,9.17498130756962,9.14709592563741,9.20052043278508,9.1434206381078,9.09181485367227,9.20140654908005,9.03259066747083,8.89756895350304,9.17374251548018
9.18,9.18299201388141,9.15504745450545,9.20847514889225,9.15153065665932,9.10015293336804,9.20999522301983,9.03697454048244,8.90402647813257,9.17802100541314
9.19,9.1912264519407,9.1633525629767,9.21642749049356,9.15989825482088,9.10748221425345,9.21956753332651,9.04181419280391,8.91041521637273,9.18238934592623
9.2,9.19937763382222,9.17178832088697,9.22443673799347,9.16841028469415,9.11498610611754,9.22914276566941,9.0462457487919,8.91746019202204,9.18772133420538
9.21,9.20749932702616,9.18011829486592,9.23268570719986,9.17664552052253,9.12181372670338,9.2389055888288,9.05103511279155,8.92280647220505,9.19175884063511
9.22,9.21551869957244,9.18826345795133,9.24081832050875,9.1851650722826,9.12868869756044,9.24897697308852,9.05627380997024,8.92764454986826,9.19796813423546
9.23,9.22375213436397,9.19638261829962,9.24888518292317,9.19349711524487,9.13569377528632,9.25784531155691,9.06298894919605,8.93203040806782,9.20275789217076
9.24,9.23172395529359,9.20467797892774,9.25739728953121,9.20097057309155,9.1431222365128,9.26830575797157,9.06689499339332,8.9404218588598,9.20577827381595
9.25,9.24012153191115,9.21278499229162,9.26566143272375,9.20853146778733,9.14871720936222,9.27937871109375,9.07182912213231,8.94569005319555,9.21080539778324
9.26,9.24829987401803,9.22088255920972,9.27402169071373,9.217165635888,9.15595646418403,9.28934881473343,9.07732811989536,8.95218850433914,9.21782282584625
9.27,9.25649277266043,9.2291237000993,9.28236218902215,9.2253090669538,9.16196722972357,9.30004308046481,9.08339668080843,8.95615638657463,9.22250957455683
9.28,9.26476064140906,9.23743602658967,9.29056021346298,9.23365907589839,9.16895037229502,9.31031570320692,9.09040037223595,8.96250127410095,9.22888045779357
9.29,9.27294935558491,9.24586986636009,9.2984271453216,9.24243559479897,9.1761490365522,9.32083771976822,9.09518563122388,8.96840196842088,9.23435632580484
9.3,9.28117174499248,9.25421508338913,9.30678634347029,9.2512909437307,9.18308925606152,9.33121915320461,9.10229987804311,8.97375463595116,9.24234992304482
9.31,9.28943652901704,9.26242032348967,9.31527471767814,9.2597946642019,9.18964488842947,9.34207698928204,9.10958217467736,8.9814043556348,9.25106611489242
9.32,9.29769270412372,9.27054396293251,9.32359643563067,9.2688930731136,9.19664758764788,9.35278396115087,9.11440096942982,8.98568492886699,9.25562611284929
9.33,9.30586580787335,9.27873630294229,9.3318570996852,9.27721332038105,9.20363713640272,9.36246098493337,9.12267663975831,8.99337118784856,9.26101656938866
9.34,9.31415648070368,9.28727159567357,9.34052944096499,9.28519766194992,9.21200536070791,9.37337608812861,9.12802937990096,9.00077804866244,9.26595999735166
9.35,9.32239315723672,9.29554206655963,9.34895862791004,9.29377192990903,9.21749777290996,9.38462772311274,9.13347402557075,9.00673804193477,9.27123066819047
9.36,9.33091633284869,9.30379189272105,9.35729803277087,9.30309987909744,9.22504577199278,9.39453266327677,9.14264818727954,9.01145605910976,9.27621189394308
9.37,9.33908316992342,9.31219165815445,9.36563477662287,9.31164099719383,9.23192786888265,9.405229363783,9.14787597616411,9.01632542183698,9.28375866659629
9.38,9.34749721761058,9.3204968461731,9.37412129900834,9.3193912890375,9.23911330971751,9.41670318146696,9.15275206319328,9.022209988373,9.29030106945427
9.39,9.35599603081476,9.3288310217085,9.38258965815195,9.32860443019509,9.24674100777242,9.42821823898754,9.15969250774322,9.02916566906473,9.29751404124463
9.4,9.36455553014768,9.33710522382559,9.39107279976444,9.3363305569677,9.25484176055923,9.43973158926436,9.16545169661395,9.03610635226817,9.30499540527636
9.41,9.37313729315137,9.34553333278719,9.39932720837791,9.34455167002592,9.26107469449549,9.45060917362372,9.16856584258203,9.03925202174768,9.31255698474324
9.42,9.38186034892341,9.35400591810764,9.40791735759649,9.35358334420172,9.26741170590766,9.46131652884557,9.17472169453114,9.04255083111452,9.31865074152125
9.43,9.39026252059988,9.36243544635438,9.41619367962675,9.3618898699307,9.27326827503651,9.47338988285822,9.18221404329122,9.04748956736622,9.32505794976662
9.44,9.39876497331387,9.37088338265717,9.42502081351266,9.37246398405611,9.27923434540731,9.48576874048552,9.18834098025583,9.05313686815248,9.33372155503291
9.45,9.40723358679339,9.37920140049578,9.43376333843386,9.3807153693041,9.28505570535125,9.49613408809559,9.19402865564976,9.05563563722307,9.34309220408132
9.46,9.4156586903718,9.38754113078211,9.44254494457301,9.38996170077971,9.29183395066853,9.5071775671388,9.20103727934474,9.0586407189959,9.35067021319888
9.47,9.42419881808179,9.39593101889702,9.45070322776597,9.39929874042377,9.29921870241927,9.51782298103983,9.20778982043238,9.06405872719966,9.3585673672545
9.48,9.43296976690693,9.4043323091947,9.45923399951078,9.40762284619902,9.3046230453287,9.52914853287305,9.21173147880572,9.06827384070142,9.36669449487944
9.49,9.44149186097374,9.41277761890625,9.46776846007333,9.41533230958867,9.310819849007,9.540122205141,9.21884344419034,9.0708702907848,9.37501870622665
9.5,9.45016254133641,9.42121835622991,9.47628397343935,9.42370251489789,9.31711306347293,9.55045026120801,9.22468896040111,9.07503778171945,9.38334107470068
9.51,9.458642819006,9.42983206105718,9.48484779100359,9.43212125887385,9.32300825684391,9.56120426310208,9.22942289204621,9.07990921568261,9.39315427970029
9.52,9.46718728238907,9.43857570278081,9.49339237576427,9.44127351361689,9.32889882324925,9.57260177221948,9.23569413023588,9.0803519043462,9.39999559594482
9.53,9.47552153465417,9.44678986542875,9.50216286914087,9.45023305464745,9.3353638128504,9.58499854374598,9.24021870136115,9.08381206057913,9.40831555161549
9.54,9.48419782308375,9.45540938038497,9.51085390652294,9.45868810333426,9.34198066497564,9.5967493914286,9.24430644582057,9.08812223840967,9.41852384716123
9.55,9.49291870238231,9.46379328454202,9.51951205902936,9.4670670266956,9.34643169635683,9.60862135049554,9.25041374936104,9.09084897488437,9.42774424254446
9.56,9.50154335471944,9.47267201031577,9.52829338744179,9.47587731679532,9.35321251337994,9.61975733610991,9.25441184205355,9.09274975560453,9.44026750825845
9.57,9.51006980670986,9.48129075261824,9.53709640097066,9.48421033271357,9.36019866225032,9.63089332172427,9.2605405997185,9.09502290144265,9.44539829268261
9.58,9.51863389501699,9.48973374511022,9.54595615387153,9.49293204811278,9.36506559488236,9.64202930733864,9.26533388177508,9.09662062948428,9.45781107797704
9.59,9.52713973435791,9.49816749002384,9.55479375050488,9.5010661818645,9.37040499934714,9.65407067643877,9.27198507834522,9.09489347578284,9.4652115221613
9.6,9.53578844076501,9.5067981771422,9.56357077787872,9.50927606878192,9.3778767158551,9.66602455556704,9.27714499271146,9.0960858110432,9.47735842429594
9.61,9.54421295508743,9.51512856601655,9.57223396478034,9.51808873852895,9.38426067028662,9.67893054338737,9.2827148293735,9.09744803266399,9.48528661654029
9.62,9.55300758418823,9.5235290561082,9.58076794864416,9.52688957655704,9.39107637105696,9.68917153079925,9.28895610364784,9.09937557139048,9.49765008247122
9.63,9.56154452573929,9.53216269499701,9.58949173499842,9.53478715332826,9.39637527091906,9.70116280358804,9.29333026730896,9.09879095334207,9.50782752642805
9.64,9.57006426600448,9.54084037397967,9.59839358934407,9.54341499994842,9.40142269511407,9.71240763060711,9.29957316391594,9.09835162719833,9.51909798137193
9.65,9.57872041806878,9.54953584100224,9.60737468177207,9.55172567938923,9.40684038348709,9.72396108560088,9.30448220996549,9.10078564096935,9.53074876639507
9.66,9.58728211930715,9.5583959948401,9.61631381267044,9.56091316741059,9.41166140230635,9.7342792401905,9.30853359964572,9.10164436354104,9.5410792744725
9.67,9.59609093056867,9.56711713847462,9.62468270957501,9.56942442443429,9.41825002899554,9.7460562439139,9.31202837372139,9.10570756761959,9.55027172275038
9.68,9.60471487736953,9.5756516006356,9.6333584112875,9.57786892344348,9.42457424124336,9.75577840815652,9.31643096675423,9.10852085074191,9.56081164569535
9.69,9.6132764093895,9.58412597227576,9.64171678105462,9.58574586365049,9.42946914668753,9.76695399723388,9.32209205334204,9.11121893662659,9.57067783130678
9.7,9.62183552095885,9.59219942197963,9.65073037456007,9.59417620655977,9.43521583401461,9.77972613398754,9.32622678504105,9.11105267673521,9.58277195776284
9.71,9.63049315502164,9.60064847072104,9.65923222331973,9.6024268006016,9.4401911771283,9.78971107378772,9.33018736282537,9.1126550013258,9.59149701695005
9.72,9.63918103207396,9.60922365972255,9.66787777226973,9.61116108782165,9.44602879090226,9.79968030068915,9.33646807847057,9.11282002750627,9.60305331731105
9.73,9.64792092823286,9.61800604810062,9.6765457537048,9.62004570432674,9.45080793773146,9.81061825955771,9.34054790373082,9.11316894074053,9.61166777029171
9.74,9.65650833735826,9.62661382016511,9.68555704655667,9.62906763092417,9.45767609733307,9.820919096697,9.34581842161469,9.11425304545068,9.62041417942062
9.75,9.66507189566003,9.63522562957215,9.69410398593991,9.63769065798095,9.46304017480479,9.83372047379476,9.35071633075809,9.11632326666778,9.62973339910562
9.76,9.67389663567776,9.64399079976517,9.70271982928232,9.64711148411904,9.4685505390396,9.84560526962839,9.35419232432658,9.11744117017521,9.63768854878722
9.77,9.68245928544717,9.65243853266013,9.7113312420628,9.65567064580888,9.47446193650991,9.85831177360706,9.36002130304335,9.1187587661341,9.64764602902349
9.78,9.69099679787326,9.66091443911851,9.72023187754041,9.66396955485573,9.48023145345815,9.87085119125589,9.36541005818832,9.11781133847111,9.65735593496743
9.79,9.69975319662402,9.66971261357059,9.72882994460583,9.67281135545445,9.48628321518816,9.88263773577581,9.37030796733173,9.11696243495729,9.66668516518449
9.8,9.70849163661109,9.67851520567082,9.73739168230822,9.68319919050878,9.49218847785292,9.89414533188927,9.37649948478265,9.11842532529373,9.67674941190406
9.81,9.71737943621664,9.68711484290945,9.74595049117681,9.69222111710621,9.49809495504681,9.90621082481565,9.38367637269197,9.11989709863391,9.68750052719983
9.82,9.72571154092346,9.69568530001364,9.75485928802612,9.70124176161681,9.50400033749824,9.91725219412502,9.3868954318517,9.12047186023526,9.6989382442553
9.83,9.73447535290744,9.70425947703158,9.76365857983693,9.70817895349451,9.5092992099876,9.92690648005224,9.38989960390537,9.12186212430457,9.70947433899618
9.84,9.74327139957605,9.71310436130932,9.77249384959932,9.71545398684713,9.51475949259641,9.9391913746194,9.39392890506946,9.12318582806287,9.72109498300976
9.85,9.75180379707638,9.72198054330996,9.78134497743241,9.72536280322565,9.51937506416424,9.95085967086808,9.39885727139435,9.12229051282926,9.73122255804035
9.86,9.76046523669377,9.73059358397279,9.79059340545852,9.73248414910949,9.52441299125256,9.96335440741201,9.40459333133559,9.12186448804602,9.74481520113184
9.87,9.76932663019037,9.73920898017833,9.79947905452235,9.74027243715583,9.52957000743915,9.97519219506974,9.409491240479,9.12019458497951,9.75561177581055
9.88,9.77805069691438,9.7480836663349,9.80829855299153,9.74816704265258,9.53522574612418,9.9860112522873,9.41428473296049,9.11890168082891,9.76698609854257
9.89,9.78695933735817,9.7567154889264,9.81719421414372,9.75593609444871,9.54078506239839,9.99683030950486,9.41975506900758,9.11869224109201,9.77783447993539
9.9,9.79549914126258,9.76531306117098,9.82578845637826,9.76463252722209,9.54699649488656,10.0076493667224,9.42309722913964,9.11843800978583,9.78800149984667
9.91,9.80433712624133,9.77380503563093,9.83471576321054,9.77199421358014,9.55320792737473,10.0185886251635,9.42873209704462,9.11818377847965,9.79798987452243
9.92,9.8130673237223,9.78262560904255,9.84380422083009,9.77956407378063,9.56033271498047,10.0294024276154,9.43426491870746,9.11787757582084,9.80959464920408
9.93,9.82206224948731,9.79089020342209,9.85249561633903,9.78823311542864,9.56799863540526,10.0417640313914,9.44017022236481,9.1176753158673,9.82039122388279
9.94,9.83078231165861,9.79944582147972,9.86138455571901,9.7964525397974,9.57442359300017,10.0518963943576,9.44532570967915,9.11741245501674,9.8311877985615
9.95,9.83948935744481,9.80820186539883,9.87007391050136,9.80537612886353,9.5802596567655,10.0635981705538,9.45186101967481,9.11488550797881,9.84750256190753
9.96,9.84835727029823,9.8167574688909,9.87922234394009,9.81429971792966,9.5854157169081,10.0762916590376,9.45639727365045,9.11381082863699,9.85900491381681
9.97,9.8571284297286,9.82546484315356,9.88828766471987,9.82290928202067,9.58995568575611,10.0860683002355,9.4597194446635,9.11195610531782,9.87050726572609
9.98,9.86571389525355,9.83441598832256,9.89741829946206,9.83157832366868,9.59445877620092,10.0968750059151,9.46559586225553,9.11051174273119,9.88236630146213
9.99,9.87435470247679,9.84344143736725,9.90655156424479,9.84024736531669,9.599919492943,10.1069187643223,9.47145891155692,9.10814377189636,9.89351196954465
10,9.88298840442403,9.85196423345242,9.91558052938202,9.8489164069647,9.6061567770919,10.1169625227295,9.47762987031529,9.10618813518425,9.90431335898024
10.01,9.89170484045269,9.86049550521619,9.92482542674793,9.8575854486127,9.6123940612408,10.1284027893747,9.48647193524245,9.10635499538385,9.91638775445912
10.02,9.90049956579338,9.86895615137633,9.93386270278529,9.86642910820216,9.61843391609821,10.1402769053959,9.49195259021156,9.10693330026128,9.92907295483541
10.03,9.90945067581329,9.87728933702339,9.94292455954395,9.87513859255976,9.62323043027324,10.1525023183278,9.49693604186529,9.1051814659428,9.94170209475124
10.04,9.91813086488672,9.88574146882228,9.95177600083404,9.88424519144989,9.62936692072817,10.1651240855227,9.50140437338502,9.10397038088684,9.95148050104898
10.05,9.92673140472835,9.89409332242509,9.96112387165283,9.89336162922062,9.63625498585069,10.1765870673539,9.50587270490474,9.10144196484504,9.9636544959971
10.06,9.93534477664784,9.90245225658695,9.97041816149559,9.90248780323152,9.64010635944955,10.1877733694806,9.509150707182,9.10229526906649,9.97434827597005
10.07,9.94395394128496,9.91114991858614,9.97947368118702,9.91162361084223,9.64372559505102,10.1996474855017,9.51386193736979,9.09953185199917,9.98642183285332
10.08,9.9528966823053,9.919653869597,9.98839459921914,9.92076894941234,9.64991665544134,10.210810450587,9.51927769946392,9.09673177288521,9.99966884791237
10.09,9.96175974296406,9.92817950390854,9.99760788781882,9.92968341772911,9.65610771583166,10.2223466032487,9.52208629968574,9.09389652801016,10.0137734718859
10.1,9.97053281170033,9.93675373848668,10.0068181354699,9.93827421962935,9.66012184625517,10.2334384353715,9.52739534719197,9.09356732470866,10.0226425035031
10.11,9.97951803826184,9.94559555791762,10.0159590089885,9.94659326020336,9.6637256339069,10.2445302674943,9.53268269402309,9.09237212139676,10.0347160603864
10.12,9.98805349320866,9.95430915929694,10.0251545866381,9.95438077036543,9.66731541714119,10.2556220996172,9.53666694469033,9.09300682846324,10.0467896172697
10.13,9.99676461242061,9.96272381836855,10.034052326257,9.96300130172815,9.67282494347518,10.26671393174,9.53727669524113,9.09087896339384,10.0588631741529
10.14,10.005773758548,9.97115311485477,10.0428383477909,9.97251806391383,9.67881095066596,10.2779213843222,9.5429963424105,9.0889113831508,10.0709367310362
10.15,10.0144256084265,9.97942407760026,10.0517475948196,9.98122822913055,9.68479695785673,10.2897978064175,9.54986822077626,9.0887698949187,10.0830102879195
10.16,10.0233058974939,9.98805803718656,10.0608640913112,9.98981903103079,9.6907829650475,10.3016899354592,9.55504840012658,9.0886284066866,10.0950838448027
10.17,10.0322571633285,9.99645719844623,10.0699507031111,9.99817562804797,9.69668398496641,10.313813249277,9.56015528391859,9.08808407930929,10.108684330667
10.18,10.0413344015,10.0050519619506,10.0789261633495,10.0069692096279,9.70128769812307,10.3259365630949,9.56463518348557,9.08536536246169,10.1230323693487
10.19,10.0501568396719,10.013637807741,10.0878268165714,10.0157627912079,9.70589141127974,10.3375175398372,9.57063319565579,9.08600966155333,10.1373093264403
10.2,10.0588792736913,10.0222426612926,10.0970205951891,10.0241822386317,9.71078706859949,10.3491799168943,9.57711792934378,9.08798260715879,10.148373474992
10.21,10.0675124334438,10.0311956582848,10.1061446985292,10.032773040532,9.71672904963405,10.3610563389896,9.58303387259605,9.08754668006681,10.1594108000163
10.22,10.0763236700375,10.0397278065015,10.1150940722737,10.0413638424322,9.7226710306686,10.372932761085,9.58875351976542,9.08645272023328,10.1693764180079
10.23,10.0852781298046,10.0482685417972,10.1243456949148,10.0499546443325,9.72861301170316,10.3848091831804,9.59371389034446,9.08535876039975,10.1795987429856
10.24,10.0939885373234,10.056744221573,10.1334125496657,10.0585454462327,9.73455499273772,10.3966856052757,9.59895892362212,9.08406003676147,10.1916722998689
10.25,10.1024884970888,10.0653456923948,10.142265651036,10.0681035186738,9.74049697377228,10.4079787637308,9.60353281871394,9.0831708407327,10.2036942177509
10.26,10.1114420534409,10.0740373078036,10.1509632866926,10.0766351874426,9.74643895480683,10.4189617410888,9.60900825254989,9.08267757768453,10.2147583663027
10.27,10.1199571987644,10.0826123328692,10.1598746829717,10.0851668562113,9.75121406223062,10.4299447184467,9.61435104128168,9.08098292106564,10.2258225148545
10.28,10.1289690781347,10.090968114794,10.1686498354057,10.0935724624091,9.75550248283759,10.4409276958047,9.6199727145807,9.08025318179933,10.2368866634063
10.29,10.1380040835305,10.0995919309507,10.1776330545168,10.1020761346693,9.75989728739039,10.4519106731626,9.62564269382887,9.07879500139858,10.2479508119581
10.3,10.1465945122092,10.1082218786169,10.1865614812778,10.1107618625176,9.76542129837951,10.4628936505206,9.63068990870026,9.07660128478287,10.2590149605098
10.31,10.1551389525953,10.1167847052211,10.1953641028466,10.1197085406427,9.7707437004049,10.4738766278785,9.63558526831484,9.07660708173153,10.2700791090616
10.32,10.1641787871277,10.1256174429429,10.2048236696192,10.1280459872801,9.77723628830199,10.4848881775741,9.64048062792941,9.075513121898,10.2811432576134
10.33,10.1732907534386,10.1340466029972,10.2140152817341,10.136356868824,9.78117029676409,10.4970925310722,9.64536029385118,9.07506632128942,10.2922074061652
10.34,10.1821570369647,10.1422920057834,10.2234938094313,10.1448885375927,9.78663986827116,10.5092291570362,9.64990028775836,9.07334447474274,10.3032715547169
10.35,10.1908996731226,10.150748060621,10.2321179283287,10.1534202063615,9.79210943977822,10.5214490908431,9.65444028166553,9.07223124239741,10.3144232858513
10.36,10.1995020156082,10.1591939749866,10.2411019447022,10.1618659686476,9.79746810708043,10.5336690246501,9.65909318161224,9.06912058732174,10.3279162050307
10.37,10.2080726181826,10.1674809564884,10.2505875491661,10.1704297388404,9.80261835481375,10.545888958457,9.66495742600227,9.06700864361124,10.3382930830746
10.38,10.2166721007672,10.1757616413514,10.2595830992723,10.1790152126678,9.80813320001079,10.5581088922639,9.66985278561685,9.06619148755325,10.3488684707374
10.39,10.225181325212,10.1843677026766,10.2687435841691,10.1875468814366,9.81336015403451,10.5703186520608,9.67525089045503,9.06704042818907,10.362131591853
10.4,10.233843689088,10.192823385917,10.2777275879137,10.1960785502053,9.81929264305726,10.5825230055589,9.68099338172002,9.06676144322977,10.3746615447794
10.41,10.2428383379629,10.2007697250669,10.2864743226158,10.2046102189741,9.82492686882061,10.594727359057,9.68706991822178,9.06566748339625,10.3868674585601
10.42,10.2511877546178,10.2094762169267,10.2954700891572,10.213179880437,9.83039644032767,10.6069317125551,9.69381260825907,9.06282370123301,10.398907185916
10.43,10.2598247011028,10.2181768538432,10.304524945609,10.2217706823372,9.83386269889365,10.6191360660532,9.70007588241328,9.05919260939112,10.4110300064842
10.44,10.2685750303274,10.2266853038981,10.3141418933275,10.2303614842375,9.83846736040307,10.631091322009,9.70691172346807,9.05556151754924,10.4231528270525
10.45,10.2774580623443,10.2350074145147,10.3232066380169,10.2390232811251,9.84352305380178,10.6430810504414,9.71290152008001,9.05433368505073,10.4352756476208
10.46,10.2862480451638,10.2436351189071,10.3319918310783,10.2476923227731,9.84857874720049,10.6556475374947,9.71736670188024,9.05338625738774,10.4460211436164
10.47,10.2949115475516,10.2518143894952,10.3408771434625,10.2563613644211,9.8538716250555,10.6679534800457,9.72183188368047,9.05243882972475,10.4564104627608
