mstar,z5_withAGN,z5_withAGN_q16,z5_withAGN_q84,z7_withAGN,z7_withAGN_q16,z7_withAGN_q84,z10_withAGN,z10_withAGN_q16,z10_withAGN_q84,z5_withoutAGN,z5_withoutAGN_q16,z5_withoutAGN_q84,z7_withoutAGN,z7_withoutAGN_q16,z7_withoutAGN_q84,z10_withoutAGN,z10_withoutAGN_q16,z10_withoutAGN_q84
10.07,1.58521529145843,1.3392069056043,1.83032209359219,1.9192395685633,1.6060454472589,2.2446002566452,1.93702968724582,1.32609883049476,2.57659363360414,1.71372979093549,1.47199357678765,1.93989325123297,1.63041634491981,1.38069527151611,1.86823368746265,1.78222801835274,0.963049859253974,2.59514294369859
10.08,1.59560187940413,1.34734216489047,1.84174303868376,1.93121088756696,1.61558348158185,2.25897484472263,1.94730280247335,1.33157281652593,2.59370568467924,1.72443047708042,1.48069993443794,1.95218384750198,1.63984859562292,1.38774196400421,1.87951737779953,1.79205258572339,0.962864264766395,2.61136562592318
10.09,1.60561960491331,1.35561295748193,1.8533513818926,1.94277408711519,1.62523862894142,2.27334421048159,1.95829283866564,1.33764815704075,2.60945971671626,1.73511022804904,1.49002101552643,1.96470482803397,1.64926286439799,1.3954409540972,1.89117356491774,1.80129722303065,0.966011551494278,2.62742991406082
10.1,1.61551046215579,1.36333804406327,1.86476798698132,1.95507266094184,1.63411386755536,2.28810757010819,1.9691009978752,1.34304301874248,2.62663992516659,1.74488512015026,1.49889981786039,1.97737595822632,1.6589218076877,1.40307685382075,1.90298988948239,1.81118212083589,0.967513651703542,2.64213720039057
10.11,1.62551404475598,1.37106468393169,1.87624361109594,1.96701198918736,1.6433771677883,2.3026912056805,1.97783245465358,1.34921907474617,2.64098629388537,1.75573316574937,1.50809695153768,1.98989292642931,1.6691641186788,1.4104303493621,1.91466881315974,1.82036642770856,0.969838345172114,2.65855437577203
10.12,1.63560277902233,1.37891474556653,1.88827581831021,1.9789456897275,1.65243174509301,2.31739286877188,1.98878544688089,1.35520901019817,2.65749038657959,1.76626941175169,1.51607585125692,2.00266227710969,1.67868551612611,1.41803685443773,1.92633876911128,1.83078935212459,0.97127616861541,2.67560031715904
10.13,1.64530688882051,1.38660070709221,1.90005536067505,1.99094819105208,1.66189399321786,2.33168845581068,1.99916284237388,1.35903816526902,2.6729132984102,1.77703220101703,1.52497368786432,2.01485866521968,1.68811665086798,1.42506582599895,1.93795577138388,1.84052993099888,0.972336045649005,2.6908133273524
10.14,1.65491175000171,1.39452423906412,1.91228676133657,2.00326102890985,1.67134277058396,2.34648188593304,2.01016500505836,1.36403493983345,2.68733511687887,1.78809673551843,1.53350011025575,2.02722848240557,1.69756500148843,1.43247583054019,1.94942912743966,1.84946830866885,0.972630206804744,2.70553030376003
10.15,1.66529623182086,1.40228919437598,1.92376175557665,2.01536885423848,1.68083002149433,2.36074360101123,2.02054331418174,1.36973316938316,2.70231350527848,1.79861081247292,1.54196897385481,2.04023089490584,1.70677484996659,1.43987341575521,1.96091172756843,1.859272744567,0.97398370615676,2.72042703761484
10.16,1.67498883418802,1.41027453957626,1.93587163671768,2.02719281049995,1.69064613117862,2.37600812417965,2.03144246324742,1.37508067144022,2.71717984717816,1.80917581192816,1.5504211666819,2.05238926091112,1.71644633838342,1.44694670589189,1.97243604705415,1.86898335786282,0.977180572568184,2.73592655820718
10.17,1.68482031448115,1.41849913597075,1.94784746359336,2.03909537385505,1.70057587351373,2.39171843100652,2.04234524455262,1.38077707004544,2.73333886038897,1.8199821596314,1.55895240405847,2.06456436037571,1.72558823087949,1.45401246639666,1.98367461346126,1.8788008240802,0.980959313917191,2.75142607879951
10.18,1.69464128428376,1.4261063551632,1.95936865303914,2.05113553469754,1.70999324130488,2.40591875884972,2.0538846168576,1.38716640100879,2.74888762767548,1.83068678187511,1.56803618601568,2.07702850102393,1.73488711209823,1.46163467696044,1.99525379687215,1.88935934013429,0.980498754622431,2.76758402228212
10.19,1.70446314569923,1.43363395302538,1.97041859270355,2.06317569554002,1.71950756085563,2.42103803991127,2.06654692361023,1.39112317761142,2.76437972318608,1.84091691012748,1.57711246820508,2.08938113423214,1.74465234630323,1.4687644306706,2.00661823852496,1.89854635935334,0.980756335439927,2.78242511998419
10.2,1.71425392530649,1.44127697812094,1.98211476498436,2.0752158563825,1.72883557958056,2.43544098464089,2.07610197122041,1.39650460117064,2.77907089542517,1.8515537423138,1.58627760582619,2.10153346078281,1.7541345940611,1.47701788012271,2.01767130997684,1.90771746779224,0.981948256397175,2.79792464057652
10.21,1.72380749031638,1.44937207856317,1.99322750172025,2.08661531149415,1.73795636821842,2.44910107571841,2.08733882480714,1.40181818172556,2.79495557608159,1.86163553815005,1.59493309667968,2.11424384583497,1.76295383539696,1.48461148093472,2.02923307801887,1.91825502701369,0.983826214163258,2.81378437873974
10.22,1.73389677945622,1.45726926035573,2.00521859452974,2.09877709916036,1.74713349355016,2.46370784094672,2.09891646914056,1.40769667289771,2.81178145679158,1.87212431473715,1.60358858753317,2.12682351573929,1.77284638109382,1.49123981777809,2.04104422970501,1.92616560099673,0.986627289597574,2.82887669687334
10.23,1.74364188337635,1.46526994586702,2.01659641328777,2.11074838601936,1.75659845282744,2.47800120342263,2.11015920082318,1.41251318583969,2.82664132965512,1.88295257936218,1.61224407838666,2.13897775795758,1.78229743976975,1.49864194395327,2.05247402562707,1.93478165577602,0.990199051125425,2.84442320235353
10.24,1.75353834599391,1.47350141903478,2.02887934028556,2.12216046710292,1.7662222107378,2.49198337142213,2.12214959192223,1.41886782244384,2.8437799153427,1.89349211756704,1.62089956924014,2.15205119324304,1.79203433273576,1.50594852851,2.06417632392819,1.94431625811497,0.992455633783742,2.85992272294586
10.25,1.76314537833125,1.48141618370643,2.04085732662702,2.1345455562926,1.77515913894452,2.50705955888176,2.1335207406812,1.42417272346431,2.86102488959172,1.90416183996435,1.62941802641396,2.16455296619397,1.80192771672381,1.51309197756443,2.0758434678443,1.9533049661671,0.99625448973088,2.87375175877893
10.26,1.77364199564155,1.48945563547878,2.05318941141802,2.14609402433107,1.7836965955517,2.52198047568728,2.14491636919386,1.42859931287826,2.87833514043656,1.91421618078697,1.63778667684095,2.17656747666117,1.81121127439408,1.52065271221748,2.08797560208869,1.96300807264312,0.996759790456176,2.88929256667477
10.27,1.78398672888451,1.49792093067194,2.06484735560366,2.1579511978295,1.79385425498239,2.53732683529822,2.15489729411114,1.4355392706647,2.8934277972851,1.92451075258509,1.6462768082907,2.18901032276185,1.8206543477857,1.52851820244669,2.09991853618322,1.97251324402669,0.999135397211525,2.90500765984078
10.28,1.79396888087773,1.50631160813708,2.07674849614771,2.16980695817474,1.80297063202397,2.55277844000214,2.16609345910526,1.4433925680777,2.91113384000517,1.93509951893789,1.65500147505973,2.20158676009712,1.83024675681343,1.53650168679576,2.1110453120406,1.98097580647041,1.0017117560664,2.92192080531521
10.29,1.80411348567151,1.5145330765991,2.08847833581115,2.1815537421898,1.81163709131917,2.56701377899365,2.17691994942172,1.45066279361955,2.92846288928374,1.94557722856351,1.66368866406418,2.21391209118897,1.83976215000377,1.54403184182603,2.12269460008223,1.98916636697983,1.00462098057499,2.93742032590754
10.3,1.81439736724089,1.5226782013536,2.10030758087739,2.1934613398617,1.82055956601385,2.58215299848392,2.18810300053419,1.45618518019355,2.94370227145661,1.95575406131885,1.67224163069084,2.22610981532698,1.84899911836302,1.5519477630957,2.13459173104933,1.99799344831731,1.00507165148683,2.95428490372652
10.31,1.82450461962147,1.53074861700457,2.11168389205151,2.20536354004786,1.83009121304876,2.5962822971067,2.19874936472629,1.46118183219144,2.95914720867266,1.9662849228631,1.68062053669474,2.23888306824102,1.85820234967636,1.55966990695255,2.14558342322875,2.0077465451856,1.00691050546822,2.96992295802287
10.32,1.83385983309946,1.53888485884815,2.12342192379274,2.21726859551304,1.83874472528819,2.61079414097301,2.20958994543223,1.46455713677453,2.97422822270992,1.97701809775312,1.68857461383221,2.25140580151902,1.86763939347993,1.56759503479304,2.15713852347662,2.01663638481895,1.00883540587286,2.98650904599733
10.33,1.84396818474167,1.5467542388389,2.13530094463103,2.22866265362009,1.84745759580044,2.6249699042749,2.21992329531766,1.47033287926003,2.98890437399184,1.987575170011,1.6969820216141,2.26412747629613,1.87710606963901,1.57537406874739,2.16927653560755,2.02537336364341,1.01085909992345,3.00148274035247
10.34,1.85388794206338,1.55434692415619,2.14703595245698,2.24058363677969,1.85693594464719,2.63972238339484,2.23123712404657,1.47538493520463,3.0036063988811,1.99798975966398,1.70467436839829,2.27641408705589,1.88659418661925,1.58293822882491,2.18060766922896,2.0342892106095,1.01299634757302,3.01631156974991
10.35,1.8638229966258,1.56247475257958,2.15889470153154,2.25208792105726,1.86506423786236,2.65653139848896,2.24262537152138,1.47957527661447,3.02076390153993,2.00845833143321,1.71352169728509,2.28891822982433,1.89587569659791,1.59078883291617,2.1922521710983,2.04235129978544,1.01332770886345,3.03134868867381
10.36,1.87402269777257,1.5702643308306,2.1707996206643,2.26398322986751,1.87415963769421,2.6709115595987,2.2542930496725,1.48443953384497,3.03587478264325,2.01897925768523,1.72236902617189,2.30219336374285,1.9056597488247,1.59850960797676,2.2040768149813,2.05031961106705,1.01492644450013,3.04716226743665
10.37,1.88461584358522,1.5782230341678,2.1827643774313,2.27614563152941,1.8834691187429,2.68509687214202,2.2651786102333,1.48829554342719,3.05314998647357,2.02945565578338,1.73092923725963,2.31460931343965,1.91488068502988,1.60561657131372,2.21581138785748,2.06030072993594,1.01770344634697,3.06222071978988
10.38,1.89483183107325,1.58612669653203,2.19417471688851,2.28790937429553,1.89243944254461,2.70042599905772,2.27655727382135,1.49605068093754,3.06892955830339,2.04038952621117,1.73949762990505,2.32711378422401,1.92411872237543,1.61286761045204,2.22767220295958,2.06891065731538,1.0201912150251,3.07722205844942
10.39,1.90462488664415,1.59397402829686,2.20648534389524,2.30036471126218,1.90188215870683,2.71515404505438,2.28818581317029,1.50325798647899,3.0841219413897,2.05102263216482,1.74776195595363,2.33961825500837,1.93365654099756,1.62023020126192,2.23935133642999,2.07804560331904,1.02296794913941,3.09300286810123
10.4,1.91435581048032,1.60179586775106,2.21844465328074,2.31175786496139,1.91110413884622,2.73029726914417,2.30017449342354,1.50958425367445,3.10081578240769,2.06123007996384,1.75653435366245,2.35220302815988,1.94275728889859,1.62792339062415,2.25101510648599,2.08824015084232,1.02643057777178,3.10878367775303
10.41,1.92453844339976,1.60970927876488,2.2303994827053,2.32356557266222,1.92027068999248,2.74478916563673,2.31143558230485,1.51510356613092,3.11627884820119,2.071837928365,1.76522180556568,2.36469726382433,1.95226274028122,1.63531896146635,2.26249685567096,2.09749711534733,1.0293290740048,3.12449754368097
10.42,1.93438089834503,1.61757865875563,2.24166208925552,2.33536156161051,1.92968450368911,2.75964622026075,2.32270974351194,1.52170916683633,3.13194095769048,2.0826180282122,1.77342289825268,2.37719149948879,1.96161955838233,1.6428029586973,2.27392630221856,2.10693261620339,1.0306760934469,3.14034529705663
10.43,1.94388085077613,1.62520291607349,2.2531015132442,2.34711457171352,1.93854805561478,2.77453974320996,2.33347504219739,1.52660745841071,3.14755162086006,2.09294247974819,1.78207558961212,2.38964147277653,1.97105069312421,1.65036735696379,2.28573449408509,2.11636811705944,1.03266927914715,3.1564816380849
10.44,1.95338080320724,1.63272180404189,2.26522117398521,2.35843341507035,1.9475482277602,2.78986732694612,2.34519436668209,1.53342744766324,3.16290798369964,2.10380099538604,1.79079211103125,2.40214060893014,1.98029916503622,1.65750567399297,2.29732694469569,2.12421642039733,1.03400848138982,3.1732735360795
10.45,1.96331585915507,1.64092092323426,2.27705368851949,2.36998658848541,1.95631562284921,2.80544074256401,2.35568924006458,1.54027831983542,3.17938656111215,2.1138015926389,1.79937535223753,2.41465944880561,1.98993165254732,1.66490124483517,2.3081620803852,2.13422347525742,1.03618875291702,3.18815026530886
10.46,1.97324878284336,1.64905617871862,2.28878025871489,2.38193128084957,1.96516283283494,2.81997748096897,2.36653723449848,1.54627863337071,3.19468123824933,2.12430439733395,1.80806963190988,2.42702437753888,1.99968308488898,1.6718127158799,2.31899721607472,2.14221178720143,1.03734819539807,3.20374380941741
10.47,1.98313239632666,1.65692555870937,2.30055756487637,2.39382382324561,1.97405481525103,2.83466998081597,2.37677861160499,1.55178588374825,3.21050575393396,2.13449109367029,1.816616738377,2.43965402128321,2.00892099542182,1.67968969658702,2.33058343605542,2.15020009914543,1.04000194232599,3.22050968403698
10.48,1.99324639856673,1.66561970703991,2.31221617036199,2.40588606556655,1.98271675606325,2.84906701710326,2.38728643443305,1.55685404995093,3.22600493823187,2.14569268946079,1.82499660651014,2.45165641943027,2.01902391119042,1.68669845551488,2.34196583878682,2.15818841108943,1.04188391895112,3.23711701976917
10.49,2.00298089150779,1.67351499642564,2.32355397649848,2.41824352005054,1.99206731304168,2.86327211271115,2.39725636218958,1.56243445657816,3.24171110910466,2.15649508913051,1.8338992477911,2.4639762285824,2.02822712972065,1.69349408488737,2.35346948955626,2.16665168924377,1.04462095728561,3.25404143327614
10.5,2.01288630893185,1.68144169660476,2.33536283990887,2.43046530973467,2.00191819024519,2.87827247878888,2.40786283168345,1.56834240924392,3.25712103162701,2.16686334508204,1.84308600003032,2.47599618617552,2.03785484107265,1.70139948447316,2.36551937911295,2.17568315655072,1.04735799562009,3.27080730789572
10.51,2.0226214056539,1.68938792357798,2.34755331275706,2.44255351247428,2.01154407548099,2.89320763160048,2.4187003432895,1.57428782856589,3.27337385513917,2.17753618927107,1.85184392483483,2.4886393564309,2.04762803911117,1.70894024852498,2.37685006871771,2.18486959262257,1.05009503395458,3.28681624065222
10.52,2.03325051065664,1.6969333851298,2.35907496145696,2.45420679868932,2.02003001452964,2.90826759046084,2.42873263753784,1.5798924391726,3.28952286138103,2.18845667758332,1.85982875015896,2.50085139198051,2.05679397785925,1.71608092315823,2.38808636049266,2.1934386393814,1.05074749114533,3.30162693370815
10.53,2.04304932986338,1.70487225511052,2.37088582669401,2.46607754316665,2.02851595357829,2.92310484489329,2.43915802519276,1.58576768272794,3.3061206782133,2.199138725508,1.86851348876687,2.51399279965614,2.06650186761684,1.72370249996964,2.39992098005797,2.20223472652886,1.05074445558724,3.31736163068575
10.54,2.05241839659256,1.71272512879528,2.38388422523735,2.47794828764398,2.03773107551176,2.9378943596402,2.44971520055065,1.59253789072899,3.32140270758055,2.20949860517503,1.87697741829731,2.52649694242457,2.07598609825383,1.73141558206162,2.41178921172889,2.21000361413114,1.05356887359651,3.33433147166794
10.55,2.06238894473225,1.72031326014684,2.3958383442555,2.48981903212131,2.04726001994648,2.95281694472356,2.45873153405915,1.59719921187957,3.33822281555786,2.22030936416814,1.88597968586252,2.53933795265174,2.0853892419565,1.73836728135945,2.42301154490127,2.2200513368995,1.05395302641115,3.35118406903209
10.56,2.07235373239682,1.72828326560681,2.40698081210217,2.50168977659864,2.05583747359297,2.96777698831187,2.46968818146247,1.60349300150184,3.35548316228886,2.23069545294135,1.89474291711133,2.55200630594698,2.09478648657863,1.74625252409944,2.43482930212774,2.23065648975103,1.05584665906515,3.36716043480749
10.57,2.08203649371414,1.7359360074529,2.41841244767954,2.51419582526509,2.06544431398358,2.9827183026477,2.48039307126469,1.60937445951802,3.3696680997569,2.24118009057554,1.90291081404438,2.56460503445557,2.10436515441473,1.75398256868643,2.44681038506742,2.23916286275175,1.05780852309011,3.38306988859071
10.58,2.09204059842035,1.74352462527748,2.43030207835372,2.52658962759496,2.07429824512895,2.99765961698354,2.49286020360035,1.61444435908922,3.38655686813622,2.25160297326163,1.91161420920644,2.57709927012002,2.11427774175307,1.7617800299154,2.4586086036917,2.24839536769966,1.06033787442619,3.39928321567571
10.59,2.10240002002776,1.75156840593353,2.44243176390999,2.53877627058377,2.08390814481154,3.01260093131937,2.50381458212862,1.61859235966451,3.40384975030637,2.2622959152541,1.91976397526771,2.58976822773164,2.12364677321224,1.76959785601341,2.47034625315277,2.25776798292729,1.06282261391123,3.4156675326737
10.6,2.11248127019146,1.75939953922988,2.45391275285843,2.55033615171816,2.09351804449412,3.02803229615759,2.51424098114473,1.62450858066671,3.42040154046195,2.27275037499183,1.92838465754409,2.60214182795088,2.13331390889016,1.77716272196442,2.48206733363086,2.26648988237779,1.06439857865482,3.43148700537423
10.61,2.12236658781876,1.76717860763565,2.46658299542371,2.5620888692063,2.10312794417671,3.04285019310348,2.5248954603106,1.62971164020509,3.43531677581537,2.28345503114689,1.93676200184849,2.61458197711337,2.1424895372213,1.78443346309858,2.49301441121368,2.27468918522267,1.0660465271268,3.4461913400578
10.62,2.13248806114353,1.77500436974242,2.47844207943766,2.57362343099087,2.112140591618,3.05759489294786,2.53670002919483,1.63465444810984,3.45008475885185,2.29450290318258,1.94545769434056,2.627141737534,2.15163297618968,1.79145272059905,2.50420027442186,2.28309019703677,1.06620591968924,3.4602851838789
10.63,2.14267106612125,1.78295313234295,2.48961423297252,2.58501579512131,2.12090860775697,3.07236618866271,2.54701600985051,1.6398112260463,3.46536429898331,2.30482681725952,1.95339521768129,2.63972555383289,2.16151745993256,1.79894875596654,2.51576293196786,2.2921988068373,1.06694811924428,3.47594763585334
10.64,2.15278769297728,1.79095518026871,2.50144202502952,2.59666276495082,2.13043350619293,3.08732881994785,2.55679668501775,1.6448610189669,3.48067448791726,2.31507364576147,1.96238839312497,2.65224044263313,2.17084688094492,1.80613713650245,2.52816798243755,2.30095361764461,1.06779796610744,3.49241214003369
10.65,2.16258893538806,1.7988956108297,2.51359627723967,2.60890652865069,2.13967677788309,3.10224881733439,2.56681221897583,1.6499108118875,3.49639877797762,2.32561318396633,1.97082168642563,2.66511985981999,2.18017630195727,1.81353852379809,2.53956028032586,2.30970842845193,1.06990629710788,3.50772584010422
10.66,2.17257987245958,1.80681541475927,2.52566020279287,2.62057000333649,2.14906086294615,3.1167388719626,2.57729584828367,1.65524690125318,3.51227614568912,2.33588816194063,1.97928828496422,2.67784383777594,2.18953468677873,1.82082903945597,2.55071820204215,2.3188640830862,1.07450187952667,3.52354142471232
10.67,2.18188848803187,1.81431315852432,2.53753536310733,2.63226796584924,2.15831871516081,3.13108780065005,2.58819338127753,1.66001039772871,3.5290285628784,2.34669226037605,1.98855687793368,2.69051936283643,2.19905604770597,1.82799420137383,2.56174932331203,2.32931833488022,1.07652711186753,3.53945646296424
10.68,2.19139572006254,1.82218253851507,2.54990263674137,2.64389695270809,2.16669499126757,3.14559712935975,2.59989022167869,1.66506019064931,3.54619779188612,2.35723179858091,1.99662884623978,2.70319488789692,2.20862414815337,1.83510469190694,2.57258649075079,2.33842619530843,1.07641410410209,3.55398011580156
10.69,2.20131151382095,1.83008984625296,2.56155220575751,2.6555043305286,2.17507126737434,3.16054300439638,2.60873517295117,1.67158666302415,3.56292823962151,2.36795105218071,2.00447595097446,2.71577137036955,2.21819224860077,1.84239494504811,2.58368865425866,2.34698628995525,1.07682239143403,3.57113709678049
10.7,2.21141329643793,1.83792129849657,2.57360860685523,2.66712777032559,2.18364245968322,3.17464674269586,2.62048074591227,1.67845264243159,3.57944189687636,2.37841780550853,2.01327787590985,2.72805907744959,2.22776034904816,1.84995517230383,2.59527612136293,2.35554638460208,1.07777843382115,3.5866365404159
10.71,2.22153904886681,1.84654482331551,2.58570468165214,2.67880399280981,2.19231373721116,3.18966842826365,2.63149793091081,1.68395989280913,3.59685064447804,2.38903736587427,2.02174322332925,2.74037230107801,2.23732844949556,1.85710690903314,2.60669628567313,2.36410647924891,1.08041866104322,3.60425887085013
10.72,2.23154666372942,1.85422719501408,2.59727883758402,2.69055085145129,2.20119782079984,3.20441061941315,2.64221114875012,1.68946714318667,3.61354514431702,2.39938995140035,2.03045713271939,2.75316216639149,2.24702850900713,1.86425864576246,2.61799432539396,2.37212544147325,1.08331075869941,3.62209320375748
10.73,2.24160287406773,1.86190956671265,2.60892140242887,2.70195216074623,2.21086133131561,3.21930593978717,2.65316389687439,1.69460064919054,3.63006140343238,2.40992948960522,2.03917104210954,2.76579794129207,2.25667062715403,1.87169067042393,2.62948428383308,2.38103248431793,1.08360999887509,3.63907765225083
10.74,2.25168051320934,1.86959193841122,2.62003402699775,2.71387780082289,2.22032661709214,3.23420352149082,2.664651023654,1.70048164394174,3.64531256142023,2.42041528405452,2.04794095855336,2.77850599742161,2.26651746889225,1.87937279925913,2.64101479182573,2.39032470567265,1.08268414370535,3.6567311451898
10.75,2.26174687432459,1.87725037622236,2.63226986291285,2.72634168144289,2.22866545256861,3.2490965805352,2.67419614017947,1.70598889431928,3.66099063153521,2.43092400281417,2.05652143405217,2.79054492429041,2.27584411307429,1.88685691231767,2.65285080298803,2.3985711473577,1.08348341667074,3.67293350955407
10.76,2.27160036230547,1.88495668180836,2.64403354842717,2.73842326953327,2.23724684354798,3.26399190090922,2.68539828159281,1.71149614469681,3.67610443322327,2.44142604515006,2.0649810720519,2.80258385115922,2.28549492182148,1.89416394094354,2.6641181859442,2.40612333101423,1.08612514119414,3.68881682573775
10.77,2.28145385028635,1.89263905350693,2.65573759709327,2.75009849308022,2.24645181274798,3.27933520197706,2.69641591321755,1.71754211552146,3.69227246088067,2.45207745136915,2.07361748383878,2.81520705326009,2.29513929927786,1.90164080995115,2.67581053422266,2.41476615813972,1.08888973929975,3.70480312163258
10.78,2.29133294935343,1.90036142136187,2.66744164575937,2.76168658365084,2.25565678194799,3.29429695746278,2.7057871436865,1.72295223997393,3.70852662176308,2.4628886780458,2.08274058906025,2.82729261559822,2.30467990940639,1.90895508262796,2.68694385516861,2.42402714177669,1.09101089735098,3.71939230700775
10.79,2.30125957775343,1.90832717368182,2.67940318448001,2.77341113596801,2.26445549348181,3.30888972062001,2.71705478527877,1.72845080089072,3.72460851619546,2.47316671883438,2.09145449845039,2.83968339050607,2.31422051953493,1.91635065347016,2.69905169881342,2.43417229426316,1.09372510312349,3.73506553742712
10.8,2.31127689319874,1.91635008328703,2.69236963529433,2.78527923773339,2.2730814103243,3.32344768474369,2.72756712525374,1.73346477216681,3.74139269612452,2.48370625703924,2.09979553906895,2.85238836274209,2.32363566264092,1.92381917983103,2.71115079240561,2.442289144548,1.09643930889601,3.75273847061184
10.81,2.32102121857689,1.92434102326251,2.70551868186504,2.79682628314486,2.28222619250669,3.33828616475203,2.73762734573799,1.73745043966644,3.75718057164531,2.49473657959906,2.10858191813522,2.86508517235292,2.333301739792,1.93181796272985,2.72273825950988,2.45104534718409,1.09915351466853,3.76769096526199
10.82,2.33091730831804,1.93198890003839,2.7174130015447,2.8089717974747,2.29137097468908,3.35247888372751,2.7479002901849,1.74172109202791,3.77467701671229,2.50512095281361,2.11702951955766,2.87779830721414,2.34310663525718,1.93975715227922,2.73432572661415,2.46107349646807,1.10020138130228,3.78576492984961
10.83,2.34098966274541,1.93988455698974,2.72948923067217,2.82105045278253,2.30028481676288,3.36724313181633,2.75977917658965,1.74712622020978,3.79164519000194,2.51574636390052,2.125344762693,2.89047657694051,2.35257040107468,1.94733576402259,2.74591319371842,2.47096601579853,1.10296556169853,3.80055539527054
10.84,2.35112045573178,1.94768175135459,2.74116889656603,2.83324364303163,2.30884794596434,3.38191349263899,2.76999390330863,1.75362235474186,3.80887749918025,2.52624066559995,2.13449298226392,2.90295854220502,2.36227813726409,1.95527136910099,2.75733183206067,2.47954758112724,1.10572974209479,3.81580905627215
10.85,2.36118984390395,1.95500830584596,2.75265334571378,2.84537288043188,2.31752192280835,3.39686945580377,2.78104205270651,1.76007854152852,3.82288222113892,2.53669206403619,2.14288382663483,2.91590276121205,2.37174953415041,1.96232531607995,2.76908812792696,2.48806410325851,1.10849392249105,3.83299361893623
10.86,2.3710920986965,1.96340357745598,2.76504642655854,2.85772359345016,2.32712822013268,3.41123842383522,2.79097082833981,1.76522295117698,3.8387701733158,2.547012054942,2.15075534222516,2.92859154587787,2.38119219340568,1.9695909548788,2.78067559503122,2.49701370694272,1.11042492381245,3.85087776788119
10.87,2.38120225390597,1.9711774773919,2.77658889724445,2.86984974569752,2.33709488560102,3.42560202038447,2.80236097640288,1.76994891247907,3.85658411040962,2.55748140747397,2.15873614958363,2.94132316839425,2.39076369859347,1.97697937086101,2.79209527027581,2.50714363259802,1.11123457802208,3.86605021507125
10.88,2.39131240911544,1.97940769261761,2.78836381388751,2.88201827564349,2.34672001145488,3.43996561693372,2.81284392656489,1.77488409795434,3.87359351730187,2.56783631604807,2.16788105140186,2.95318717404701,2.40024719440262,1.98377009765726,2.80332685709667,2.51621545442692,1.11226010708638,3.8812226622613
10.89,2.40127514659373,1.98713491886985,2.79991782126626,2.8940349407437,2.35624763785165,3.4550040954547,2.8234610510066,1.77981928342961,3.88818332110441,2.57844505971455,2.17638950632811,2.9658820575479,2.40970953041775,1.99116796003772,2.81436192756979,2.524240532029,1.11381927314684,3.8982973473357
10.9,2.41104164842952,1.99466349360255,2.81131235243571,2.9063819178856,2.36512682591466,3.46908487054723,2.83409955784945,1.78560344098451,3.90388531877848,2.58910163908785,2.18455958773497,2.97852972674886,2.41916723094881,1.99891123817283,2.82563820703246,2.53287763763845,1.11620187523442,3.91537277854061
10.91,2.42112542190655,2.0029027883561,2.82328025700435,2.91840593704938,2.37403753997487,3.48431097209248,2.8451526256484,1.79202671777316,3.91998875410286,2.59955335014187,2.19331439799696,2.99096846550869,2.42870784107734,2.00622511246516,2.83725087026231,2.54109477355571,1.11801304706269,3.93232036524586
10.92,2.43125026282597,2.01102620111991,2.83506962261936,2.93066652848947,2.38307045759467,3.49920246044592,2.85726662923301,1.79889367217715,3.93640152442759,2.61014967293691,2.20122731513925,3.00341823749528,2.43825855889088,2.01306377514499,2.84836230146966,2.55045066806077,1.1209670794096,3.94926795195111
10.93,2.44131987728995,2.01878873820417,2.84662424489921,2.94238620908591,2.39196357869536,3.51434723261,2.86809462818368,1.80414324372097,3.95382658034313,2.62072025370243,2.21002991505592,3.01646398264192,2.44755177266646,2.02054111560181,2.86006625561298,2.55822365962233,1.12334968149718,3.96621553865636
10.94,2.45091321234271,2.02683048640471,2.8584616303727,2.95403227683787,2.40087913617286,3.52949200477408,2.87957107789928,1.81020150669488,3.96918545025425,2.63168621552842,2.21851580997665,3.02939182424061,2.45723910760553,2.02792524626752,2.87170264280575,2.56719124333002,1.12546785029831,3.98308300929365
10.95,2.46063655156489,2.03474008249664,2.87022895240279,2.96602850973485,2.41014104876891,3.54351718712934,2.89070676868294,1.81625976966879,3.98550363970301,2.64239717065727,2.22753704572021,3.04239009677732,2.46687028159148,2.03531457839687,2.88320419520659,2.57618548309597,1.12811488567236,4.00011071206685
10.96,2.47030900604437,2.04264470962221,2.88197120377491,2.97861789968757,2.41884240623321,3.55740317926746,2.90085527273868,1.82370140875787,4.00156853715985,2.65310812578612,2.23643771480595,3.05476299486194,2.47641089172001,2.04297313697229,2.89486399896888,2.58455613006615,1.13020484770124,4.0170582987721
10.97,2.47977740961602,2.05094436490792,2.89322982976118,2.99024778231774,2.42837628494351,3.57182879296384,2.91003309931287,1.83033854174742,4.01720069684761,2.66376006372661,2.24524031472262,3.06713589294655,2.4858859933943,2.05047946136906,2.90677552968118,2.59356549822368,1.13114810208785,4.03400588547735
10.98,2.48979006628594,2.05899747920686,2.90486187118954,3.00220053449884,2.43768748960731,3.58691633446711,2.92041576967128,1.83459581493063,4.03283285653537,2.67471938006053,2.25426424712795,3.07950879103117,2.49529081727104,2.05792781788593,2.91848418338361,2.60374098409495,1.13287800376225,4.049891385404
10.99,2.49955871294384,2.0670392274074,2.91660759629889,3.01437666763805,2.4468322717897,3.60160958635123,2.93114038460919,1.84093021709428,4.04820046610227,2.68549748926228,2.26290294271289,3.09188168911578,2.50467417459217,2.06540515834276,2.92989547879272,2.61251199751488,1.13335073584729,4.06708689690865
