with_agn,with_agn_err,without_agn,without_agn_err,delta_mstar,delta_mstar_err
9.58019583189938,0.133415694116363,9.57688311001436,0.0648076758881825,-0.00331272188502219,0.148323235841788
8.54003811207852,0.0812647713774479,8.5725587910513,0.150502204966453,0.0325206789727783,0.171040570528729
9.61042718218507,0.0384807298487374,9.59553825688896,0.057140703858945,-0.0148889252961144,0.0688899601334415
9.22069758617524,0.132830650190781,9.19778497988982,0.137360110194299,-0.0229126062854252,0.19108056285948
9.58804543181169,0.890871245518779,9.49122059754823,0.989516935299298,-0.0968248342634563,1.33146360871647
5.01194430205925,0.394610195880387,9.83567018215903,0.225495195084199,4.82372588009978,0.454494543090254
8.19638560752889,0.562805047749888,9.12846650895652,0.213385568539912,0.932080901427627,0.601899429002765
8.87777917732138,7.66587035677286,8.48739114195971,0.319704531611645,-0.390388035361678,7.67253408688302
9.20962344358138,4.28184296554919,9.0336293456641,0.154457406080412,-0.175994097917277,4.28462790355431
9.17013896918504,0.150256436526966,9.15349424035255,0.0630383626904076,-0.0166447288324925,0.162944260066041
8.54534917596337,0.203316979523103,8.7883704169675,0.115676219869266,0.243021241004131,0.233920460852917
9.00041613845385,0.12248381985997,9.00959920709148,0.340277577424001,0.0091830686376273,0.361650543791983
7.17066303945894,0.296709983418383,9.8279872977072,0.865080922222368,2.65732425824826,0.914550062190824
9.29432937423254,0.514703258291399,9.68695894329416,0.147612625531551,0.392629569061624,0.535452081247333
9.69801097594485,0.231789020648307,9.64935283195823,0.301862362806856,-0.0486581439866196,0.380587750949028
10.4210544200757,0.0333478842858369,10.2677422911842,0.0398180080454811,-0.153312128891541,0.0519379933290801
10.2507734022347,0.187821963638993,10.2789716928907,0.0904954598085256,0.0281982906560145,0.208486254393818
9.19198858478592,0.059027289633035,9.20213825378677,0.0622010083859784,0.010149669000846,0.0857507222456741
7.74885645518331,0.564114046671473,8.85800168763556,0.168927160174997,1.10914523245226,0.588864197499605
8.32004635071015,0.197481867882966,8.30913631661656,0.262034780786202,-0.0109100340935875,0.328117836278703
8.88733112027737,31.1557734415981,8.9313134962666,0.184547387382963,0.0439823759892288,31.1563200086657
8.62795256044066,0.133051129785765,8.67449432416879,0.216946036510416,0.0465417637281327,0.254495944751281
8.89772464632431,40.5052660526072,8.49945825483871,0.0772940680830794,-0.398266391485601,40.5053398006418
8.34168150491455,0.523573709327322,8.34121854613448,0.0937106348892549,-0.0004629587800693,0.531893891852612
8.25588217052762,0.393365876041798,8.2150631538501,0.152687773595143,-0.040819016677526,0.421960032040444
8.06781461711428,0.543245146854842,8.68022927766874,0.123407013693161,0.612414660554464,0.557085792863185
8.30970611652863,0.487161815659121,8.73784943845684,4.07459053925579,0.428143321928204,4.10360995919801
9.02665260170574,4.84566670579999,8.6806127151755,0.10856516606306,-0.346039886530237,4.84688273212597
9.00404658218253,0.1470702954293,8.99203243687393,0.170706457264511,-0.0120141453085978,0.225322804770094
8.09880658223589,2.18915402583023,7.86762706471461,27.2517873538364,-0.23117951752128,27.3395740516842
8.75394147772119,0.126932242092678,8.75365839527597,0.104445660325996,-0.000283082445225347,0.164379712992837
8.48200261389576,0.838401404018225,8.97502330987332,27.1144551240646,0.493020695977554,27.1274140601195
8.93633757621426,0.0609531280891468,8.84720625235193,0.156221446759727,-0.0891313238623361,0.167691455511466
8.56529415348661,0.410889394354541,8.97191644697912,0.183537746998408,0.406622293492502,0.450017998491497
9.1353007431401,0.138776720021078,9.14981238031115,0.118141788036123,0.014511637171049,0.182253834253716
7.92096384403037,2.07530843306161,7.99071815343563,0.309043276204938,0.0697543094052682,2.0981927554217
7.8888573235568,0.421145692664477,7.91716125623541,0.499294127571464,0.0283039326786136,0.65319087583737
7.60829867991729,82.9910006784783,7.97641760217522,5.29440595394741,0.368118922257937,83.159707358915
8.68127593733729,0.589290425461543,8.78114908341697,0.357781343957408,0.0998731460796787,0.689398792880156
9.09615047884395,0.0577268827131945,9.07710347805403,0.147128355352309,-0.0190470007899286,0.158047922910927
8.4072369501254,0.582234919845165,8.44625766645358,0.497868395543023,0.0390207163281815,0.766074696859053
8.48354914116599,0.86457383174419,8.44721641955282,1.06270189414028,-0.0363327216131708,1.36997198013177
8.53621985416323,1.54585923984079,8.51812556850551,2.01959952622051,-0.0180942856577122,2.54331732894487
