wave,flux
37215.755,1.42306502723598e-20
37264.15,1.46973271848756e-20
37312.545,1.47720065262382e-20
37360.94,1.49620165909832e-20
37409.335,1.45974311530742e-20
37457.73,1.47863003640764e-20
37506.125,1.45846133158088e-20
37554.52,1.37911640344183e-20
37602.915,1.15738552901857e-20
37606.3728871011,1.13609153176237e-20
37609.511538391,1.1167651140629e-20
37610.7248049634,1.10929479073719e-20
37612.6501896809,1.0974403091563e-20
37613.863819467,1.08996837303795e-20
37615.7888409708,1.07811711677358e-20
37617.0028339707,1.07064356813136e-20
37618.9274922607,1.0587955366455e-20
37620.1418484744,1.05132037574864e-20
37622.0661435506,1.03947556850331e-20
37623.2808629781,1.03199879562056e-20
37625.2047948404,1.02015721207776e-20
37626.4198774817,1.01267882747837e-20
37628.3434461304,1.00084046709985e-20
37629.5588919853,9.93360471052814e-21
37631.4820974202,9.81525333301291e-21
37632.697906489,9.74043726074905e-21
37634.6207487101,9.62211810412852e-21
37635.8369209927,9.54728592276349e-21
37637.7594,9.42899898166004e-21
37638.9759354963,9.35415069387911e-21
37640.8980512899,9.23589596292221e-21
37642.11495,9.16103157141063e-21
37644.0367025798,9.04280904522739e-21
37645.2539645037,8.96792855267279e-21
37647.1753538697,8.84973822589505e-21
37648.3929790073,8.77484163497797e-21
37650.3140051596,8.65668350223521e-21
37651.31,8.59542440299918e-21
37651.531993511,8.61422115595127e-21
37653.4526564494,8.77684392537683e-21
37654.6710080146,8.87999760377432e-21
37656.5913077393,9.04257606678114e-21
37657.8100225183,9.14575189653799e-21
37659.7299590292,9.3082860605131e-21
37660.949037022,9.4114840379423e-21
37662.8686103191,9.57397391026621e-21
37664.0880515256,9.67719403167426e-21
37666.007261609,9.83963961973074e-21
37667.2270660293,9.94288188142737e-21
37669.1459128989,1.01052831925969e-20
37670.366080533,1.02085475908919e-20
37673.5050950366,1.04741911637581e-20
37699.705,1.26905324786696e-20
37748.1,1.38775623337661e-20
37796.495,1.45389733631952e-20
37844.89,1.52396066021097e-20
37893.285,1.47873325614666e-20
37941.68,1.48540957448337e-20
37990.075,1.47568648145399e-20
38038.47,1.42042815593833e-20
38086.865,1.28302500658311e-20
38135.26,1.47677007965009e-20
38183.655,1.45246636678028e-20
38232.05,1.44309454844534e-20
38280.445,1.42716488597757e-20
38328.84,1.35109851434202e-20
38377.235,1.13303040582662e-20
38394.2634387424,9.86578869949785e-21
38397.4678478682,9.59026902886007e-21
38400.6722569939,9.31477235038953e-21
38403.8766661197,9.03929866024461e-21
38407.0810752454,8.76384795459041e-21
38410.2854843712,8.48842022959202e-21
38413.489893497,8.21301548141794e-21
38416.6943026227,7.93763370623327e-21
38419.8987117485,7.6622749002065e-21
38423.1031208742,7.38693905950272e-21
38425.63,7.16983553947839e-21
38426.30753,7.23026588944332e-21
38429.5119391257,7.51605955791262e-21
38432.7163482515,7.80182939673815e-21
38435.9207573773,8.08757540989061e-21
38439.1251665031,8.37329760134068e-21
38442.3295756288,8.6589959750661e-21
38445.5339847546,8.94467053503054e-21
38448.7383938804,9.23032128520821e-21
38451.9428030061,9.51594822956631e-21
38455.1472121319,9.80155137207204e-21
38458.3516212576,1.00871307166926e-20
38474.025,1.14836112491908e-20
38522.42,1.34107721860957e-20
38570.815,1.41269481381471e-20
38619.21,1.44087268388349e-20
38667.605,1.45525080586634e-20
38716,1.44582194337112e-20
38764.395,1.42244763195853e-20
38812.79,1.4370292426302e-20
38861.185,1.45418569947213e-20
38909.58,1.47945005409903e-20
38957.975,1.36922769489936e-20
39006.37,1.43963688497993e-20
39054.765,1.46129450472772e-20
