wave,flux
33828.105,3.48739593131198e-21
33876.5,3.43642423172907e-21
33924.895,3.36699124778293e-21
33973.29,3.39842419876908e-21
34021.685,3.37827372824777e-21
34070.08,3.40915294281055e-21
34118.475,3.39543016381819e-21
34166.87,3.43166397073158e-21
34215.265,3.40031883863824e-21
34263.66,3.4103933387979e-21
34312.055,3.4318040231901e-21
34360.45,3.43540276638427e-21
34408.845,3.41818741775661e-21
34457.24,3.40125526169614e-21
34505.635,3.37900028190982e-21
34554.03,3.33043831572405e-21
34602.425,3.22377746231777e-21
34650.82,3.23181136207007e-21
34699.215,3.21021772488974e-21
34747.61,3.20102634487844e-21
34796.005,3.21634220738806e-21
34844.4,3.26589828263423e-21
34892.795,3.22305959326189e-21
34941.19,3.26357695314874e-21
34989.585,3.21659829732649e-21
35037.98,3.2547346453501e-21
35086.375,3.28796460888275e-21
35134.77,3.28160779500579e-21
35183.165,3.3122503667279e-21
35231.56,3.23235321640014e-21
35279.955,3.19684113066582e-21
35328.35,3.19723123217822e-21
35376.745,3.19917553370094e-21
35425.14,3.17030764539074e-21
35473.535,3.17366498891408e-21
35521.93,3.17326177230081e-21
35570.325,3.12500774760318e-21
35618.72,3.1180555329858e-21
35667.115,3.10834387613165e-21
35715.51,3.17670552546513e-21
35763.905,3.20922971157897e-21
35812.3,3.30257161248128e-21
35860.695,2.95342497599477e-21
35909.09,3.1164326232189e-21
35957.485,3.31096411290726e-21
36005.88,3.07730747084589e-21
36034.1700273943,3.21460796634771e-21
36037.1774616549,3.2291976616216e-21
36040.1848959155,3.24378613938291e-21
36043.192330176,3.25837339983471e-21
36046.1997644366,3.27295944318008e-21
36049.2071986972,3.28754426962243e-21
36052.2146329577,3.30212787936449e-21
36054.275,3.31211828129766e-21
36055.2220672183,3.31727772556617e-21
36058.2295014789,3.33366076393456e-21
36060.2815345679,3.34483845741074e-21
36061.2369357394,3.35004243593362e-21
36063.2911481111,3.36123106674973e-21
36064.24437,3.36642274179134e-21
36066.3007616543,3.37762230812265e-21
36067.2518042606,3.38280168173547e-21
36069.3103751975,3.39401218175767e-21
36070.2592385211,3.39917925599378e-21
36072.3199887407,3.41040068788295e-21
36073.2666727817,3.41555546479422e-21
36075.3296022839,3.42678782672706e-21
36076.2741070423,3.43193030836437e-21
36078.3392158272,3.44317359851777e-21
36079.2815413029,3.44830378693158e-21
36081.3488293704,3.45955800348323e-21
36082.2889755634,3.46467590072362e-21
36084.3584429136,3.47594104185161e-21
36085.296409824,3.48104664996804e-21
36087.3680564568,3.49232271385068e-21
36088.3038440846,3.49741603489222e-21
36090.37767,3.5087030197084e-21
36091.3112783451,3.51378405572351e-21
36093.3872835432,3.52508195965253e-21
36094.3187126057,3.53015071268927e-21
36096.3968970864,3.54145953391083e-21
36099.4065106296,3.55783574271128e-21
36102.4161241729,3.57421058628142e-21
36102.67,3.57559182310791e-21
36105.4257377161,3.52735280033324e-21
36108.4353512593,3.47467390255784e-21
36111.4449648025,3.42199939534954e-21
36114.4545783457,3.36932927797678e-21
36117.4641918889,3.31666354970799e-21
36120.4738054321,3.26400220981163e-21
36151.065,2.72897524167864e-21
36199.46,3.70291172693754e-21
36247.855,3.63726569904737e-21
36267.4328248116,3.24616422684281e-21
36270.4597273304,3.18571537191958e-21
36273.4866298493,3.12527156146369e-21
36276.5135323681,3.06483279463376e-21
36279.540434887,3.00439907058767e-21
36282.5673374058,2.9439703884848e-21
36285.5942399246,2.88354674748303e-21
36288.6211424435,2.82312814674099e-21
36291.6480449623,2.76271458541953e-21
36294.6749474812,2.70230606267652e-21
36296.25,2.67087440493896e-21
36297.70185,2.69726262390097e-21
36300.7287525188,2.7522749453158e-21
36303.7556550377,2.807282679771e-21
36306.7825575565,2.8622858280302e-21
36309.8094600754,2.91728439085975e-21
36312.8363625942,2.97227836902262e-21
36315.8632651131,3.02726776328447e-21
36318.8901676319,3.08225257440827e-21
36321.9170701508,3.13723280315835e-21
36324.9439726696,3.19220845029834e-21
36327.9708751884,3.2471795165919e-21
36344.645,3.54991339984259e-21
36393.04,3.67791670574055e-21
36441.435,3.61203253147695e-21
36465.4934421875,3.12481970981318e-21
36468.5368749687,3.06320938573339e-21
36471.58030775,3.00160420304572e-21
36474.6237405312,2.94000416089266e-21
36477.6671733125,2.87840925841589e-21
36480.7106060937,2.81681949475864e-21
36483.754038875,2.75523486906262e-21
36486.7974716562,2.69365538047103e-21
36489.83,2.63230163617755e-21
36489.8409044375,2.63247648999789e-21
36492.8843372188,2.68127621757428e-21
36495.92777,2.73007187552178e-21
36498.9712027813,2.77886346451886e-21
36502.0146355625,2.82765098524403e-21
36505.0580683438,2.87643443837637e-21
36508.101501125,2.92521382459376e-21
36511.1449339063,2.97398914457351e-21
36514.1883666875,3.02276039899409e-21
36517.2317994688,3.071527588534e-21
36520.27523225,3.12029071386874e-21
36523.3186650313,3.16904977567799e-21
36526.3620978125,3.21780477463665e-21
36538.225,3.40780660226927e-21
36586.62,3.95461483807777e-21
36635.015,4.01887378993788e-21
36683.41,3.83283047781403e-21
36729.2196646406,3.13821852993842e-21
36731.805,3.0990429200962e-21
36732.2851081765,3.09628092014338e-21
36735.3505517125,3.07864667287481e-21
36738.4159952484,3.06101389706476e-21
36741.4814387843,3.04338259246712e-21
36744.5468823203,3.02575275883665e-21
36747.6123258562,3.00812439592808e-21
36750.6777693922,2.99049750349596e-21
36753.7432129281,2.97287208129481e-21
36756.8086564641,2.95524812907961e-21
36759.8741,2.93762564660509e-21
36762.939543536,2.92000463362622e-21
36766.0049870719,2.90238508989798e-21
36769.0704306078,2.8847670151751e-21
36772.1358741438,2.86715040921298e-21
36775.2013176797,2.84953527176638e-21
36778.2667612156,2.8319216025909e-21
36780.2,2.82081420034995e-21
36781.3322047516,2.84291282060358e-21
36784.3976482875,2.90274140478636e-21
36787.4630918235,2.96256500333611e-21
36790.5285353594,3.02238361708382e-21
36828.595,3.76479204365894e-21
36876.99,4.0501154290383e-21
36925.385,3.97526155544913e-21
36973.78,3.85131796008813e-21
37022.175,3.82347278794643e-21
37070.57,3.43423023931555e-21
37091.6860679242,2.97616221818714e-21
37094.7817631318,2.90902963701498e-21
37097.8774583393,2.84190265806909e-21
37100.9731535469,2.77478128041341e-21
37104.0688487545,2.70766550311354e-21
37107.1645439621,2.64055532523508e-21
37110.2602391697,2.57345074584445e-21
37113.3559343773,2.50635176400725e-21
37116.4516295849,2.43925837878907e-21
37118.965,2.38478990668004e-21
37119.5473247924,2.39511925175907e-21
37122.64302,2.45002833403022e-21
37125.7387152076,2.50493283756749e-21
37128.8344104152,2.55983276313502e-21
37131.9301056228,2.61472811149566e-21
37135.0258008303,2.66961888341222e-21
37138.1214960379,2.72450507964886e-21
37141.2171912455,2.77938670096707e-21
37144.3128864531,2.83426374813033e-21
37147.4085816607,2.8891362219008e-21
37150.5042768683,2.94400412304061e-21
37153.5999720758,2.99886745231192e-21
37167.36,3.24267366934649e-21
37215.755,3.85765022613316e-21
37264.15,3.97417270360592e-21
37312.545,3.9903106538857e-21
37360.94,4.05523389111645e-21
37409.335,3.94004490855436e-21
37457.73,3.97902778921712e-21
37506.125,3.90525025784082e-21
37554.52,3.74303502772811e-21
37602.915,3.18592142302171e-21
37606.3728871011,3.12783000241707e-21
37609.511538391,3.07510626784279e-21
37610.7248049634,3.05472673603649e-21
37612.6501896809,3.02238693307322e-21
37613.863819467,3.00200300146286e-21
37615.7888409708,2.96967199737453e-21
37617.0028339707,2.94928366669329e-21
37618.9274922607,2.9169614600122e-21
37620.1418484744,2.8965687309946e-21
37622.0661435506,2.86425532025303e-21
37623.2808629781,2.84385819363227e-21
37625.2047948404,2.81155357736254e-21
37626.4198774817,2.7911520538731e-21
37628.3434461304,2.75885623060687e-21
37629.5588919853,2.73845031098261e-21
37631.4820974202,2.70616327925411e-21
37632.697906489,2.68575296422694e-21
37634.6207487101,2.65347472256976e-21
37635.8369209927,2.63306001287418e-21
37637.7594,2.60079055982128e-21
37638.9759354963,2.58037145618983e-21
37640.8980512899,2.54811079027609e-21
37642.11495,2.52768729344135e-21
37644.0367025798,2.49543541320099e-21
37645.2539645037,2.47500752389616e-21
37647.1753538697,2.44276442786473e-21
37648.3929790073,2.42233214682106e-21
37650.3140051596,2.39009783353345e-21
37651.31,2.37338594963131e-21
37651.531993511,2.37838060254885e-21
37653.4526564494,2.42159254941223e-21
37654.6710080146,2.44900243355958e-21
37656.5913077393,2.49220260736916e-21
37657.8100225183,2.51961837755182e-21
37659.7299590292,2.56280678027049e-21
37660.949037022,2.59022843550875e-21
37662.8686103191,2.63340506909764e-21
37664.0880515256,2.66083260841008e-21
37666.007261609,2.7039974748312e-21
37667.2270660293,2.73143089723723e-21
37669.1459128989,2.77458399845172e-21
37670.366080533,2.80202330297078e-21
37673.5050950366,2.87260982659131e-21
37699.705,3.46153364992411e-21
37748.1,3.77595204881954e-21
37796.495,3.92701695903266e-21
37844.89,4.06313420663521e-21
37893.285,3.9959967654635e-21
37941.68,3.99401313659207e-21
37990.075,3.96246894720278e-21
38038.47,3.83177478497511e-21
38086.865,3.40319500618363e-21
38135.26,3.94686876983443e-21
38183.655,3.90030918863456e-21
38232.05,3.87586251533735e-21
38280.445,3.81618645537239e-21
38328.84,3.64858824512079e-21
38377.235,3.11754745665014e-21
38394.2634387424,2.69623097796366e-21
38397.4678478682,2.61696859485039e-21
38400.6722569939,2.53771282619758e-21
38403.8766661197,2.45846367090007e-21
38407.0810752454,2.37922112785461e-21
38410.2854843712,2.29998519595798e-21
38413.489893497,2.2207558741079e-21
38416.6943026227,2.14153316120115e-21
38419.8987117485,2.06231705613546e-21
38423.1031208742,1.98310755780759e-21
38425.63,1.920650520386e-21
38426.30753,1.93748875295486e-21
38429.5119391257,2.01712192170511e-21
38432.7163482515,2.09674845059502e-21
38435.9207573773,2.17636834073098e-21
38439.1251665031,2.25598159321939e-21
38442.3295756288,2.33558820916859e-21
38445.5339847546,2.41518818968301e-21
38448.7383938804,2.49478153587002e-21
38451.9428030061,2.57436824883504e-21
38455.1472121319,2.65394832968348e-21
38458.3516212576,2.73352177952076e-21
38474.025,3.12263526302263e-21
38522.42,3.59132376799703e-21
38570.815,3.75550221012834e-21
38619.21,3.8326250959084e-21
38667.605,3.86897709681295e-21
38716,3.82675921492835e-21
38764.395,3.80227653660268e-21
38812.79,3.80903076600266e-21
38861.185,3.84410741839845e-21
38909.58,3.90717845575606e-21
38957.975,3.66603584082665e-21
39006.37,3.83905700826856e-21
39054.765,3.87579260818669e-21
39103.16,3.90122417783781e-21
39151.555,3.82143947376926e-21
39199.95,3.87066565459647e-21
39248.345,3.85160074305928e-21
39296.74,3.8694090255882e-21
39345.135,3.64917010189415e-21
39393.53,3.66799467652174e-21
39441.925,3.63565289426943e-21
39490.32,3.62761961251017e-21
39538.715,3.57334144653484e-21
39587.11,3.51196828897467e-21
39635.505,3.20006938862753e-21
39683.9,2.31550888880594e-21
39696.5506817031,2.41864721952488e-21
39699.8637805328,2.44565278198915e-21
39703.1768793625,2.47265609083426e-21
39706.4899781922,2.49965714643675e-21
39709.8030770219,2.52665594917252e-21
39713.1161758516,2.55365249941743e-21
39716.4292746813,2.58064679754705e-21
39719.7423735109,2.60763884393727e-21
39723.0554723406,2.63462863896396e-21
39726.3685711703,2.66161618300234e-21
39729.68167,2.68860147642764e-21
39732.295,2.70988554335363e-21
39732.9947688297,2.71789009251723e-21
39736.3078676594,2.7557862122269e-21
39739.6209664891,2.79367917239895e-21
39742.9340653188,2.83156897355992e-21
39746.2471641485,2.86945561623731e-21
39749.5602629782,2.90733910095674e-21
39752.8733618078,2.94521942824524e-21
39756.1864606375,2.98309659862889e-21
39759.4995594672,3.02097061263379e-21
39762.8126582969,3.05884147078604e-21
39780.69,3.26313659033223e-21
39829.085,3.50113813114952e-21
39877.48,3.50061951282519e-21
39925.875,3.57104323830929e-21
39974.27,3.47092610687259e-21
40022.665,3.58300010338229e-21
40071.06,3.6306169167498e-21
40119.455,3.54840047549405e-21
40167.85,3.59757440158046e-21
40216.245,3.60053731284807e-21
40264.64,3.60045648683673e-21
40313.035,3.60414340004666e-21
40361.43,3.55798421274908e-21
40409.825,3.49947156389923e-21
40458.22,3.46763273873589e-21
40506.615,3.52873569377392e-21
40555.01,3.47384650769056e-21
40603.405,3.44536801092855e-21
40651.8,3.30173718052503e-21
40700.195,3.40665922777395e-21
40748.59,3.42397274872689e-21
40796.985,3.37880759808955e-21
40845.38,3.42548723171442e-21
40893.775,3.35915108631134e-21
40942.17,3.41963713715571e-21
40990.565,3.32046231792386e-21
41038.96,3.38217689225211e-21
41087.355,3.37984722328446e-21
41135.75,3.34694596163977e-21
41184.145,3.34437865782881e-21
41232.54,3.3017233016203e-21
41280.935,3.35295964374422e-21
41329.33,3.28946124244518e-21
41377.725,3.27643742649424e-21
41426.12,3.30187614480772e-21
41474.515,3.29332169488112e-21
41522.91,3.1968950212432e-21
41571.305,3.16665515251725e-21
41619.7,3.11497229059075e-21
41668.095,3.15387183472749e-21
41716.49,3.13758352246412e-21
41764.885,3.09586183969113e-21
41813.28,3.14207794308998e-21
41861.675,3.05674465056695e-21
41910.07,2.99907287232664e-21
41958.465,2.69444944099327e-21
41976.2786765281,2.36536409056899e-21
41979.7820428753,2.30066022147248e-21
41983.2854092225,2.23596175192497e-21
41986.7887755697,2.17126868102587e-21
41990.2921419168,2.10658100787457e-21
41993.795508264,2.04189873156889e-21
41997.2988746112,1.97722185120981e-21
42000.8022409584,1.91255036589674e-21
42004.3056073056,1.84788427472909e-21
42006.86,1.80073799778136e-21
42007.8089736528,1.81579856660187e-21
42011.31234,1.87139536199068e-21
42014.8157063472,1.92698752129889e-21
42018.3190726944,1.98257504529956e-21
42021.8224390416,2.03815793476642e-21
42025.3258053888,2.09373619047184e-21
42028.829171736,2.14930981318753e-21
42032.3325380832,2.20487880368653e-21
42035.8359044304,2.26044316274123e-21
42039.3392707776,2.31600289112331e-21
42042.8426371247,2.37155798960447e-21
42046.3460034719,2.4271084589564e-21
42055.255,2.56835143788408e-21
42103.65,2.8649279539747e-21
42152.045,3.03835642660669e-21
42200.44,3.07270303970848e-21
42248.835,3.11168937260277e-21
42297.23,3.0298875680337e-21
42345.625,2.98097013505129e-21
42394.02,3.02962993561407e-21
42442.415,2.86612139204959e-21
42490.81,2.94362086836216e-21
42539.205,2.92208531525001e-21
42587.6,2.9291684573627e-21
42635.995,2.95450111147677e-21
42684.39,2.94235192419206e-21
42732.785,2.884028968851e-21
42781.18,2.91726559510581e-21
42829.575,2.90294739973918e-21
42877.97,2.88340274405629e-21
42926.365,2.89070297306176e-21
42974.76,2.92929712540498e-21
43023.155,2.89180550602861e-21
43071.55,2.92039841562467e-21
43119.945,2.91298227125775e-21
43168.34,2.93838282865111e-21
43216.735,2.89935981412555e-21
43265.13,2.77593214520883e-21
43313.525,2.88529458581047e-21
43361.92,2.77711566875068e-21
43410.315,2.88588203152341e-21
43458.71,2.82538485615004e-21
43507.105,2.86460198280278e-21
43555.5,2.79646240025722e-21
43603.895,2.82920866217535e-21
43652.29,2.8046613496987e-21
43700.685,2.78282162084438e-21
43749.08,2.75808498112655e-21
43797.475,2.75853214064839e-21
43845.87,2.7485628561976e-21
43894.265,2.70895854703611e-21
43942.66,2.6971730793863e-21
43991.055,2.71475571635509e-21
44039.45,2.63895292518009e-21
44087.845,2.66436865200219e-21
44136.24,2.71174045246848e-21
44184.635,2.68877319593398e-21
44233.03,2.69264730168496e-21
44281.425,2.67309507525898e-21
44329.82,2.65322721170129e-21
44378.215,2.60216724172814e-21
44426.61,2.6169514929585e-21
44475.005,2.64475119510302e-21
44523.4,2.6443127710435e-21
44571.795,2.60774804012434e-21
44620.19,2.62193107721207e-21
44668.585,2.61367823506618e-21
44716.98,2.56960571227484e-21
44765.375,2.60647044311722e-21
44813.77,2.54622803282442e-21
44862.165,2.57620504565306e-21
44910.56,2.60994365547991e-21
44958.955,2.60074555355907e-21
45007.35,2.57849240593945e-21
45055.745,2.58086002311979e-21
45104.14,2.59225818091835e-21
45152.535,2.55666337266227e-21
45200.93,2.52716990711126e-21
45249.325,2.54945954493761e-21
45297.72,2.5140594429454e-21
45346.115,2.45599977395359e-21
45394.51,2.51037916837687e-21
45442.905,2.49121597578785e-21
45491.3,2.47504662908911e-21
45539.695,2.45687311486748e-21
45588.09,2.44075165204095e-21
45636.485,2.42071230118428e-21
45684.88,2.43521216842595e-21
45733.275,2.43596530595098e-21
45781.67,2.40334776744423e-21
45830.065,2.40685514871687e-21
45878.46,2.38455866563727e-21
45926.855,2.38529707538951e-21
45975.25,2.40402933233595e-21
46023.645,2.37892599239027e-21
46072.04,2.38389394065468e-21
46120.435,2.3488072836593e-21
46168.83,2.38246129293667e-21
46217.225,2.36380653609828e-21
46265.62,2.33678911159498e-21
46314.015,2.34574545054052e-21
46362.41,2.33989061626638e-21
46410.805,2.345115775026e-21
46459.2,2.32459849259292e-21
46507.595,2.3035199234528e-21
46555.99,2.3281185441163e-21
46604.385,2.32013992247824e-21
46652.78,2.3102136968757e-21
46701.175,2.25991749076049e-21
46749.57,2.27061324402213e-21
46797.965,2.24603565601258e-21
46846.36,2.24094706380394e-21
46894.755,2.2049055146785e-21
46943.15,2.12399167904118e-21
46991.545,1.96151472217154e-21
47013.4785381686,1.74579131919854e-21
47017.4023123518,1.70721035087474e-21
47021.3260865349,1.66863260213984e-21
47025.249860718,1.63005807245592e-21
47029.1736349012,1.59148676128596e-21
47033.0974090843,1.55291866809297e-21
47037.0211832675,1.51435379234042e-21
47039.94,1.48566824313696e-21
47040.9449574506,1.48909765258631e-21
47044.8687316337,1.50248679990715e-21
47048.7925058169,1.51587483055355e-21
47052.71628,1.52926174471166e-21
47056.6400541831,1.54264754256795e-21
47060.5638283663,1.55603222430856e-21
47064.4876025494,1.56941579011947e-21
47068.4113767325,1.58279824018665e-21
47072.3351509157,1.59617957469641e-21
47076.2589250988,1.6095597938344e-21
47080.182699282,1.62293889778676e-21
47084.1064734651,1.63631688673929e-21
47088.0302476482,1.64969376087782e-21
47088.335,1.65073267153349e-21
47091.9540218314,1.67776227973608e-21
47136.73,2.01201161731933e-21
47185.125,2.11002198409003e-21
47233.52,2.15996204880499e-21
47281.915,2.16041439331092e-21
47330.31,2.16948018575945e-21
47378.705,2.1968776670805e-21
47427.1,2.18938233330736e-21
47475.495,2.19501675630138e-21
47523.89,2.1820524170901e-21
47572.285,2.18161194946082e-21
47620.68,2.11721258487167e-21
47669.075,2.0821860975065e-21
47717.47,2.16880893153457e-21
47765.865,2.132060220984e-21
