SFRBurst50,SFRBurst16,SFRBurst84,AGNlum50,AGNlum16,AGNlum84,Mstar50,Mstar16,Mstar84,RA,DEC,VISITID,MODULE,COLID,z,LP
3.06827693925124,3.00767599523936,5.69082235016601,3.61831188986183e+39,2.09016338570968e+39,5.19381927910223e+39,363257877.844269,357942775.920961,1332672346.28354,214.812627604766,52.7548540831845,1345071001,NRCB,90,5.427,1.72625323258991
3.5402627048395,0.721900255602935,0.653186509069494,3.47804275338106e+42,2.08970213621095e+42,5.76683490857954e+42,970277764.362139,280352411.697428,292284376.591194,214.789838863096,52.730800091549,1345071001,NRCB,91,6.738,6.45300488636382
3.13187844066767,0.776917419747626,1.12009086929497,1.02859369700007e+36,7.58345164354362e+35,4.52879645946311e+36,883201950.437558,219134020.708873,313533270.009564,214.7991122211,52.7251314123192,1345071001,NRCB,92,6.086,5.49375268080215
0.860695734832288,0.211202103693934,0.257077015636144,1.89619661935102e+40,1.39200286409505e+40,4.79971562552899e+40,223259798.234625,50408785.6194931,61979919.0216121,214.820509075082,52.7371431766809,1345071001,NRCB,93,6.272,4.42261659589054
1.5196021828554,0.235489230752297,0.244130931328193,7.41072821082898e+37,5.17526434437506e+37,2.26836076372186e+38,568785865.913636,83289067.2239948,92124812.655162,214.719977001803,52.7502266555585,1345061001,NRCB,94,4.324,8.2584982703461
1.61820316026413,1.21658915021782,1.0135988218849,3.4912617873771e+37,2.51138435416636e+37,8.91273021085648e+37,299796603.511782,251001882.214723,334181360.64627,214.766485429193,52.782261781204,1345061001,NRCA,95,5.156,1.71879037386738
2.38144329199354,0.209534681627678,0.253015932098766,1.3416978012588e+35,3.41697801258797e+34,5.07449747316478e+35,861894901.316975,82884969.7314147,134829954.631471,214.900505188119,52.8715979403865,1345064001,NRCB,96,4.707,8.27302122012733
3.24585912254764,0.361634930834851,0.678383461673289,3.00736141236366e+42,2.02353221233761e+42,6.15121870782826e+42,1112340142.49067,121804482.20826,221153473.214743,214.853208210238,52.8483696163733,1345004001,NRCB,97,4.986,8.34151903883986
4.57450909093508,0.654963028572807,0.824022621843181,9.0894352209284e+41,6.55775490318285e+41,1.38661506231655e+42,1563197339.91391,245005605.906482,320257984.987892,214.900351844099,52.8268315737289,1345069001,NRCB,98,4.554,8.2587711363786
0.304184742037573,0.0713190845079051,0.090039637602956,2.40878250253278e+36,1.6914444985985e+36,1.09221790464007e+37,117394105.394338,31128578.6599721,40164101.4337341,214.937957364456,52.8471081937204,1345069001,NRCA,99,4.824,8.80448129921663
0.378681560950077,0.275692732687644,0.284842011951313,1.13736862401003e+41,8.02851211485027e+40,2.2685674343681e+41,72268733.0993847,60116101.1823499,101217290.280977,214.905780260797,52.8118905452626,1345069001,NRCB,100,4.249,3.59621817455033
0.749650691681273,0.5836427814657,0.688544269510427,1.19450867250928e+41,9.46606796820029e+40,4.04921343126803e+41,128817352.100735,109195984.1081,180772457.389563,214.956601402076,52.8337964147809,1345069001,NRCA,101,5.736,1.58536658941443
1.11383249391043,0.227473152584689,0.213879616989106,9.49455894449488e+43,5.44046585337247e+43,1.3331187891251e+44,359460229.463868,73010455.0958822,71507256.9397231,214.785740986774,52.7315659118804,1345071001,NRCB,102,5.288,8.33908951646355
1.54366373773729,0.143427587558819,0.153939410754876,1.4232421667704e+39,9.87162027959748e+38,5.8609707837379e+39,782522795.6549,125605747.000578,123157912.733521,214.821414964714,52.7548384423929,1345071001,NRCB,103,4.307,8.35803683759208
0.81277583492778,0.543055319582561,0.415105385672118,5.43606577035523e+35,3.75565453227549e+35,1.27066074657027e+36,206430330.701711,162192663.124001,175401636.48777,214.803116033919,52.7265597485703,1345071001,NRCB,104,4.556,6.58900259823237
0.863491496918054,0.108097658132337,0.148575247860489,2.7260635511882e+38,2.0279996074748e+38,5.27476047388982e+38,318575237.792041,37839238.5366393,55344350.7863995,214.828394811982,52.7429491581565,1345071001,NRCB,105,4.493,8.00535473745336
1.15891195966086,0.212771956021151,0.287267092828369,2.78281250681439e+38,1.99214479116391e+38,7.06613083508872e+38,385080379.626132,73467457.7720223,98800220.3520498,214.831219463193,52.7518006212951,1345071001,NRCB,106,4.995,8.40308107834368
7.6172210812661,0.783371705647515,1.21779840158264,1.76230646672055e+45,1.26065726069959e+45,3.72178812261776e+45,1286438877.91264,140247257.369916,184091025.30074,3.49898584694678,-30.3247565107011,1324006001,NRCB,107,12.117,8.27987201960147
2.20542395689889,0.604106289108171,0.724808262108624,6.79469721526608e+41,4.81759067390881e+41,1.71273298741857e+42,394895251.222126,109678218.476521,145820805.828057,215.011979130135,52.9868123687031,1345001001,NRCB,108,8.876,0.776138058435631
0.000144049955827051,3.48165545399999e-05,0.000142438169705266,1.97198512562834e+45,1.51891441404173e+45,8.64249877579027e+45,24485.200678247,5189.69553369331,25438.055614908,214.906573383116,52.9488923094815,1345002001,NRCB,109,11.04,7.47380626670532
